row ID,row m/z,row retention time,row comment,row number of detected peaks,Hap1_Blank.raw Peak status,Hap1_Blank.raw Peak m/z,Hap1_Blank.raw Peak RT,Hap1_Blank.raw Peak height,Hap1_Blank.raw Peak area,Hap1_Blank.raw Peak charge,Hap1_Blank.raw Peak FWHM,Hap1_Neg_3.raw Peak status,Hap1_Neg_3.raw Peak m/z,Hap1_Neg_3.raw Peak RT,Hap1_Neg_3.raw Peak height,Hap1_Neg_3.raw Peak area,Hap1_Neg_3.raw Peak charge,Hap1_Neg_3.raw Peak FWHM,Hap1_Neg_1.raw Peak status,Hap1_Neg_1.raw Peak m/z,Hap1_Neg_1.raw Peak RT,Hap1_Neg_1.raw Peak height,Hap1_Neg_1.raw Peak area,Hap1_Neg_1.raw Peak charge,Hap1_Neg_1.raw Peak FWHM,Hap1_Neg_2.raw Peak status,Hap1_Neg_2.raw Peak m/z,Hap1_Neg_2.raw Peak RT,Hap1_Neg_2.raw Peak height,Hap1_Neg_2.raw Peak area,Hap1_Neg_2.raw Peak charge,Hap1_Neg_2.raw Peak FWHM,
11,766.5338821411133,10.08527175,,3,ESTIMATED,766.5329284667969,10.010355,26130.560546875,509445.57930922456,0,0.1122999313931281,DETECTED,766.5343017578125,10.1189,1.49236608E9,7.80662184462887E9,1,0.0827495104009568,DETECTED,766.5339965820312,10.115175,1.375339776E9,7.771225848601828E9,1,0.08959823257079691,DETECTED,766.5343017578125,10.096657,1.453266432E9,8.0703465406578045E9,1,0.08482542267832116,
12,885.5434977213541,8.5061893,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,885.54345703125,8.5149504,1.445807488E9,6.85270407700032E9,1,0.07440626814628892,DETECTED,885.5435180664062,8.5108584,1.276197888E9,6.697399365826982E9,1,0.08479762746675767,DETECTED,885.5435180664062,8.4927591,1.533326592E9,7.207221704546927E9,1,0.08315291943966052,
13,742.5347798665365,10.199716333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,742.53466796875,10.197098,1.32991744E9,7.520392899005022E9,1,0.08453857720155433,DETECTED,742.5347900390625,10.205254,1.289164416E9,7.35329569963201E9,1,0.0859166535378737,DETECTED,742.5348815917969,10.196797,1.266687488E9,7.612138079953173E9,1,0.08646254026916012,
14,744.5503540039062,11.107034999999998,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,744.5502319335938,11.104854,1.27289024E9,7.610095889436687E9,1,0.08883643573103939,DETECTED,744.5503540039062,11.123243,1.259194496E9,8.03410893459014E9,1,0.0972490238011332,DETECTED,744.5504760742188,11.093008,1.31173952E9,7.680950858868645E9,1,0.09046378575806813,
15,500.2751719156901,1.2960670333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,500.275146484375,1.2910663,1.168477312E9,6.513497234244153E9,1,0.08812238029897701,DETECTED,500.27520751953125,1.301343,1.142461312E9,6.853501025847154E9,1,0.08972803618130154,DETECTED,500.27516174316406,1.2957918,1.218377216E9,6.897105691326288E9,1,0.08903757011353819,
16,846.6164347330729,10.841954,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,846.6162109375,10.847176,9.779296E8,7.642365273508763E9,1,0.10953402079262275,DETECTED,846.616455078125,10.843657,8.82143168E8,7.427487412319987E9,1,0.11651059059702362,DETECTED,846.6166381835938,10.835029,9.70456064E8,7.744140844431903E9,1,0.10871207580583331,
17,844.6016845703125,9.945948033333332,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,844.6015014648438,9.9511168,8.99104E8,6.815928961799017E9,1,0.09032088479487221,DETECTED,844.6017456054688,9.9469643,8.02628224E8,6.4715645909870615E9,1,0.09745085717024082,DETECTED,844.601806640625,9.939763,8.74933248E8,6.860383884169836E9,1,0.09083214356005875,
18,790.5494181315104,9.116102633333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,790.5467834472656,9.1106346,8.15795584E8,8.343976322152306E9,1,0.11224786231469075,DETECTED,790.5470886230469,9.1279363,7.47174208E8,8.003605354283458E9,1,0.12436763471612267,DETECTED,790.5543823242188,9.109737,7.94097856E8,8.256788679212918E9,1,0.21073365989107096,
19,524.2748413085938,1.2048529666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,524.2747802734375,1.2033704,7.06942016E8,3.47380701100527E9,1,0.08185238426008556,DETECTED,524.27490234375,1.2030824,7.53100224E8,3.674459663230459E9,1,0.07787870295245036,DETECTED,524.2748413085938,1.2081061,7.84507136E8,3.698015940533852E9,1,0.08010634563320362,
20,887.5560506184896,9.0937894,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,887.5584106445312,9.0996596,6.88199744E8,2.4914018943780518E9,1,0.052626198902066434,DETECTED,887.5574340820312,9.1059717,5.98184384E8,2.5141904849758744E9,1,0.06439901796139047,DETECTED,887.5523071289062,9.0757369,6.62454784E8,2.6034570370794344E9,1,0.06230928891841003,
21,764.5152282714844,9.232176366666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,764.517333984375,9.2341702,6.69912192E8,3.5509372858520923E9,1,0.07870794388761304,DETECTED,764.5157470703125,9.2401531,6.1564192E8,3.5774951415414147E9,1,0.08824507456730757,DETECTED,764.5126037597656,9.2222058,6.96140544E8,4.2478899933628726E9,1,0.08247188502928893,
22,764.5497436523438,8.889450933333334,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,764.5545043945312,8.8986843,6.48495104E8,2.680329541369889E9,1,0.06473141155520423,DETECTED,764.5542602539062,8.8936298,6.5858016E8,2.549607627790118E9,1,0.06584838571363427,ESTIMATED,764.5404663085938,8.8760387,6.81947008E8,2.7594010664682336E9,0,0.06377326752071788,
23,761.5768737792969,8.799110533333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,761.5770874023438,8.808132,6.46680576E8,3.1763010081571627E9,1,0.07810927825036451,DETECTED,761.57666015625,8.8036339,6.85682368E8,3.2432389065723085E9,1,0.07723587852400904,DETECTED,761.5768737792969,8.7855657,6.68692608E8,3.1820712393080463E9,1,0.07470377793348604,
24,716.5191650390625,10.151093666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,716.5191040039062,10.163294,6.45766336E8,3.8277499514510937E9,1,0.08151946353788908,DETECTED,716.5191650390625,10.159961,6.05638976E8,3.749673922828281E9,1,0.09306262429924494,DETECTED,716.5192260742188,10.130026,6.6019072E8,3.873599043920674E9,1,0.07859462437505371,
25,883.5262552897135,7.878019066666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,883.5265808105469,7.8727163,6.11775936E8,2.5005440127319045E9,1,0.06525688158759646,DETECTED,883.5264282226562,7.8812242,5.36576896E8,2.4679074631980143E9,1,0.06930249700332602,DETECTED,883.5257568359375,7.8801167,6.56657408E8,2.7079784599554725E9,1,0.06345858440639152,
26,706.6314544677734,12.950685,,3,ESTIMATED,706.6322631835938,12.750859,18849.337890625,15415.207692801981,0,0.017999531510533018,DETECTED,706.631103515625,13.028819,5.8848832E8,3.0357261984586945E9,1,0.08309165632219262,DETECTED,706.6311645507812,13.018172,5.5895552E8,3.3017174968164463E9,1,0.09212430990567277,DETECTED,706.6312866210938,13.00489,5.96398656E8,3.1232411021635456E9,1,0.08264354679649522,
27,775.5428365071615,9.431767566666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,775.5429382324219,9.4376516,5.72233664E8,2.5074580508449817E9,1,0.07082582492373213,DETECTED,775.5431518554688,9.4432846,5.21589696E8,2.679217455027763E9,1,0.0826544466411292,DETECTED,775.5424194335938,9.4143665,5.6589024E8,2.72712070672206E9,0,0.07258585976252618,
28,596.5214640299479,9.9829919,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,596.5217895507812,9.9841439,5.30945952E8,2.2666934034616523E9,1,0.06798315202908434,DETECTED,596.5211181640625,9.991652,5.15525696E8,2.259226538751689E9,1,0.07082734666664692,DETECTED,596.521484375,9.9731798,5.6276288E8,2.388033783597895E9,1,0.06761611755246832,
29,747.5131022135416,8.6371895,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,747.51318359375,8.6384235,5.1813856E8,2.352440969161455E9,1,0.06770815752668824,DETECTED,747.5131225585938,8.6456191,4.78131776E8,2.3054615693875494E9,1,0.07444626874458393,DETECTED,747.5130004882812,8.6275259,5.03678816E8,2.4612268961372385E9,1,0.07512228589749803,
30,374.2420539855957,1.03509236,,3,ESTIMATED,374.2417755126953,1.2526633,1653.846923828125,781.0341545200221,0,0.4807629299999999,DETECTED,374.24212646484375,0.95770968,5.00512864E8,4.052742613411697E9,1,0.1371716992362717,DETECTED,374.2421569824219,0.97122597,4.87572352E8,3.9601527189002166E9,1,0.13925905191465793,DETECTED,374.2421569824219,0.95877049,5.52406272E8,4.459286618627997E9,1,0.13718625495270265,
31,768.5491739908854,10.827320666666665,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,768.549072265625,10.836089,4.91709984E8,2.320397709465568E9,1,0.0763134139128443,DETECTED,768.5491333007812,10.832686,4.40848544E8,2.2841468927618003E9,1,0.08189814569179532,DETECTED,768.54931640625,10.813187,5.25551104E8,2.441898367714239E9,1,0.07287585389720341,
32,738.5025405883789,9.226360375,,3,ESTIMATED,738.5015258789062,9.4119541,7371.62646484375,4534.04199651289,0,0.39640440000000154,DETECTED,738.5032653808594,9.1665368,4.8386016E8,1.9259176364457693E9,1,0.06670757173498032,DETECTED,738.501953125,9.1724218,4.10416672E8,1.815421301011414E9,1,0.06994152337570725,DETECTED,738.50341796875,9.1545288,5.14098688E8,2.1187997841653728E9,1,0.06768357160740912,
33,816.5709635416666,9.1644958,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,816.571044921875,9.1665368,4.66564704E8,4.925184765241837E9,1,0.11743146806559857,DETECTED,816.5709228515625,9.1724218,4.28032224E8,4.854510158871169E9,1,0.11441676520621513,DETECTED,816.5709228515625,9.1545288,4.83415616E8,5.007277293075308E9,1,0.11059205381429216,
34,792.5734176750184,9.7044307,,2,ESTIMATED,792.571655319214,9.4225313,7080.7587890625,2694.408559846191,0,0.4281170000000003,DETECTED,792.57666015625,9.8071521,4.37926528E8,1.9939558572635822E9,1,0.07124938342417941,ESTIMATED,792.57177734375,9.8032891,4.1496256E8,1.9499879844353008E9,1,0.07320709606220888,DETECTED,792.5735778808594,9.7847503,4.54801216E8,2.0504478989259446E9,1,0.06889025703304696,
35,865.4969075520834,6.955426966666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,865.4966430664062,6.9547505,4.35945568E8,1.4630441848817568E9,1,0.030207267456189513,DETECTED,865.4970092773438,6.9629357,3.7572688E8,1.4188190364388041E9,1,0.037231275808536246,DETECTED,865.4970703125,6.9485947,4.30106368E8,1.5784172852985213E9,1,0.03428621759267614,
36,762.5037536776733,8.904342775,,2,ESTIMATED,762.5040894177246,8.8364766,6197.13818359375,4984.1191787803,0,0.3621554894665877,DETECTED,762.5037231445312,8.9327615,4.3277648E8,2.2405540584954596E9,1,0.08448064152687706,DETECTED,762.5036010742188,8.9272776,4.72347072E8,2.550426955015452E9,1,0.07634607969205831,ESTIMATED,762.5036010742188,8.9208554,5.08533024E8,2.9097382651676555E9,0,0.08425558136090672,
37,722.5066680989075,9.591472225,,3,ESTIMATED,722.5068970050049,9.6322127,1.3394808E7,3.2300228970325217E7,1,0.056027790256107934,DETECTED,722.5072631835938,9.5838456,4.28912352E8,2.04043381609354E9,1,0.0756798886922283,DETECTED,722.50732421875,9.5779493,3.95073824E8,2.0539815343963578E9,1,0.0785838645042034,DETECTED,722.5051879882812,9.5718813,4.10269728E8,2.004859757525578E9,1,0.08214445375461743,
38,478.2905387878418,1.7408812,,3,ESTIMATED,478.2904510498047,1.7273658,15882.1533203125,23193.069845985014,0,0.041265233248870326,DETECTED,478.2904968261719,1.7461585,4.26829632E8,2.490421242451746E9,1,0.09472595007685558,DETECTED,478.2906188964844,1.7454916,4.56976608E8,2.64401894786577E9,1,0.09561262048727781,DETECTED,478.29058837890625,1.7445089,4.54226368E8,2.5445317006075206E9,1,0.09438242134949926,
39,871.6864725748698,11.788930666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,871.6860961914062,11.7948,4.03709888E8,2.2452958264880347E9,1,0.08698679941159071,DETECTED,871.6865844726562,11.799458,4.08478176E8,2.438344469674213E9,1,0.09464794864073411,DETECTED,871.6867370605469,11.772534,4.36397856E8,2.33118487933834E9,1,0.08446988690809754,
40,536.5007629454041,9.97929195,,3,ESTIMATED,536.5007324456788,9.9681921,13611.421875,44086.949971403,0,0.07679787266389759,DETECTED,536.5007019042969,9.9841439,3.75714688E8,1.5825346150128152E9,1,0.06688737082806995,DETECTED,536.5007629394531,9.991652,3.37877888E8,1.4372207487195535E9,1,0.06737164041958188,DETECTED,536.5008544921875,9.9731798,3.87109696E8,1.6100133533417332E9,1,0.06711936399670293,
41,528.3060099283854,1.8160440666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,528.3059692382812,1.8133711,3.6990432E8,2.1759928427465105E9,1,0.10468911775870371,DETECTED,528.3060913085938,1.8123812,4.1601024E8,2.4663417320091267E9,1,0.09910913213109773,DETECTED,528.3059692382812,1.8223799,3.5644624E8,2.237660931426604E9,1,0.24236336639820122,
42,857.5127665201823,7.815030833333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,857.5126037597656,7.8172996,3.521024E8,1.0991331361337337E9,1,0.047395661239083786,DETECTED,857.5128784179688,7.8259409,3.25969152E8,1.0654647589040716E9,1,0.05641257752352136,DETECTED,857.5128173828125,7.801852,3.73421984E8,1.1220178312771971E9,1,0.04619099820243733,
43,885.5434977213541,8.382886399999999,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,885.54345703125,8.3802191,3.12421728E8,1.5893556456184647E9,1,0.057936536588911736,DETECTED,885.5435180664062,8.3880853,2.72844096E8,1.5779712818905149E9,1,0.07437301203006186,DETECTED,885.5435180664062,8.3803548,3.00538432E8,1.6241614596383731E9,1,0.073910486748062,
44,750.5388692220052,10.535964666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,750.5391235351562,10.544563,3.08670496E8,1.4626080799664202E9,1,0.07212501683320305,DETECTED,750.5378723144531,10.541242,2.77725408E8,1.4737062242779968E9,1,0.08286079185930895,DETECTED,750.5396118164062,10.522089,3.23796256E8,1.4913369256595087E9,1,0.06961242522239353,
45,794.557991027832,10.805330999999999,,3,ESTIMATED,794.56298828125,10.928722,133633.515625,954418.3625554742,0,0.19031171452331996,DETECTED,794.5560302734375,10.769564,2.8574576E8,1.46781236457427E9,1,0.08062240981513469,DETECTED,794.556640625,10.766074,2.639948E8,1.4406106987962632E9,1,0.08217974239520309,DETECTED,794.5563049316406,10.756964,2.96550784E8,1.5429871679724844E9,1,0.07697368607589894,
46,840.5684814453125,8.960209333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,840.5687866210938,8.9766927,2.77094336E8,1.7075300797895486E9,1,0.0747594524451145,DETECTED,840.5678405761719,8.9609381,2.69056032E8,1.5981658872075083E9,1,0.07409328028107609,DETECTED,840.5688171386719,8.9429972,2.85528672E8,1.7126557975574503E9,1,0.0787575958491118,
47,788.5404459635416,9.514266966666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,788.5405883789062,9.5046287,2.7594112E8,3.011409264316073E9,1,0.15410367567728578,DETECTED,788.5401000976562,9.5221597,3.03210432E8,3.532192825600085E9,1,0.1454339619594638,DETECTED,788.5406494140625,9.5160125,2.82632576E8,3.1860657427848625E9,1,0.1663834389131118,
48,804.5721944173177,9.409055799999999,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,804.5722961425781,9.4151787,2.70145408E8,1.5225351901083357E9,1,0.0748247306906844,DETECTED,804.5720825195312,9.4088512,2.41372208E8,1.4708936893326983E9,1,0.08623016104560932,DETECTED,804.5722045898438,9.4031375,2.6560232E8,1.5788812689217167E9,1,0.08181906156595709,
49,766.5341796875,9.94793625,,3,ESTIMATED,766.5341186523438,10.010355,26130.560546875,128207.84254413363,0,0.05983613756960615,DETECTED,766.5343017578125,9.9285313,2.60720192E8,1.5016333735687668E9,1,0.6042349977995833,DETECTED,766.5339965820312,9.9358352,2.43976608E8,1.4723473709151297E9,1,0.08575353316649803,DETECTED,766.5343017578125,9.9170235,2.69966496E8,1.6191814918017337E9,1,0.08255156196067226,
50,708.6465301535034,14.076945250000001,,3,ESTIMATED,708.6467895593262,13.876004,29946.421875,161213.56663558635,0,0.18889104884419972,DETECTED,708.646240234375,14.152131,2.54492752E8,1.3549577354256516E9,1,0.08277654831565506,DETECTED,708.6466064453125,14.148253,3.18722208E8,1.7916695088183024E9,1,0.08822892939742566,DETECTED,708.646484375,14.131393,2.5227128E8,1.338871435797495E9,1,0.08166915137178421,
51,792.5452880859375,10.431233333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,792.547119140625,10.432392,2.5092584E8,1.1901720057940278E9,1,0.0733646802864154,DETECTED,792.5477294921875,10.440284,2.61298704E8,1.232815475149344E9,1,0.07984199956310434,DETECTED,792.541015625,10.421024,3.08466112E8,1.3035209121350503E9,1,0.06546443226940646,
52,768.5491739908854,10.505952,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,768.549072265625,10.51084,2.32081952E8,1.5566524820737927E9,1,0.08882176534205932,DETECTED,768.5491333007812,10.507373,2.26085632E8,2.4097368432284727E9,1,0.09614369236888543,DETECTED,768.54931640625,10.499643,2.48965008E8,1.6071330937257514E9,1,0.08526522669820658,
53,834.5239054361979,8.424003866666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,834.5240478515625,8.4248879,2.25599504E8,1.0890671855552096E9,1,0.0703685065255133,DETECTED,834.5234985351562,8.4443938,2.04541024E8,1.0834725594755943E9,1,0.07594994688717449,DETECTED,834.524169921875,8.4027299,2.38209232E8,1.1306741192201579E9,1,0.07271835419957817,
54,526.2905476888021,1.3916379333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,526.2904663085938,1.3899456,2.22603856E8,1.1932509922180736E9,1,0.09136196304132671,DETECTED,526.290771484375,1.3898056,2.36647024E8,1.339616522947687E9,1,0.09517832488018096,DETECTED,526.2904052734375,1.3951626,2.3492168E8,1.2466884710771878E9,1,0.10323703064495704,
55,714.5032145182291,9.262187466666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,714.5027465820312,9.2565097,2.21098656E8,2.1481010114879956E9,1,0.11654206891750363,DETECTED,714.50341796875,9.2740781,2.32976768E8,2.200572930159248E9,1,0.09581841125947754,DETECTED,714.5034790039062,9.2559746,2.282208E8,2.331121107230694E9,1,0.09957086239749557,
56,748.5240707419587,9.625164999999999,,2,ESTIMATED,748.5243835537719,9.6322127,255253.15625,471904.16216667445,0,0.08788584607237837,DETECTED,748.5238647460938,9.6173706,2.14714832E8,1.4059667259855642E9,1,0.10350462179465758,DETECTED,748.5239868164062,9.6344786,1.93577264E8,1.3667980533694556E9,1,0.12031416981989551,ESTIMATED,748.5240478515625,9.6165981,2.24506432E8,1.4091171153701944E9,1,0.09835243629624735,
57,866.588134765625,9.019158733333335,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,866.5919799804688,9.0212387,2.0863728E8,1.2016407950683324E9,1,0.08270306725599674,DETECTED,866.5870971679688,9.0275487,1.99684224E8,1.12946599018077E9,1,0.08420743227267913,DETECTED,866.5853271484375,9.0086888,2.01242224E8,1.1972305834711359E9,1,0.08150859036119762,
58,768.5474777298737,10.090632,,3,ESTIMATED,768.5423889468384,10.031796,4164.16259765625,4126.303221804365,0,0.06804614511821683,DETECTED,768.549072265625,10.1189,1.9555872E8,9.906395527197878E8,1,0.08237726339243245,DETECTED,768.5491333007812,10.115175,1.77192896E8,9.760500884007183E8,1,0.08980816793964763,DETECTED,768.54931640625,10.096657,1.9168528E8,1.0141491909076219E9,1,0.08432947557440329,
59,624.5522867838541,11.006152,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,624.552734375,11.004141,1.94894992E8,8.988239262707614E8,1,0.07255222545376228,DETECTED,624.5523681640625,11.022455,1.77922416E8,8.99869488018072E8,1,0.08422980108596434,DETECTED,624.5517578125,10.99186,1.89935632E8,9.129115516505382E8,1,0.07731084689186041,
60,1001.5556335449219,1.2925072999999998,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1001.5552368164062,1.2910663,1.89676976E8,7.663505363401792E8,1,0.08044680281868866,DETECTED,1001.5555114746094,1.2906638,1.79326048E8,7.623020345069253E8,1,0.07229496700357729,DETECTED,1001.55615234375,1.2957918,1.81639616E8,7.970665306445451E8,1,0.07649716705085452,
61,820.5930023280334,10.76417575,,3,ESTIMATED,820.6032104840087,10.753012,13795.52734375,18072.922478979282,0,0.1594034178350796,DETECTED,820.5889282226562,10.780653,1.86387184E8,8.231082486333576E8,1,0.06889090771379358,DETECTED,820.5889892578125,10.766074,1.8325224E8,8.597483763131334E8,1,0.07438704272269803,DETECTED,820.5908813476562,10.756964,1.9231336E8,8.575996783283194E8,1,0.06980171916038636,
62,819.5126190277099,7.43699835,,3,ESTIMATED,819.510986364746,7.2732564,21158.078125,168510.6466137949,0,0.2674984912850622,DETECTED,819.5131225585938,7.48912,1.84782176E8,8.460565115615427E8,1,0.057199671694457166,DETECTED,819.5132446289062,7.4990466,1.7642888E8,8.160263644621469E8,1,0.0655046524041758,DETECTED,819.5131225585938,7.4865704,1.98348192E8,9.577481114768755E8,1,0.0648442089077097,
63,864.5678100585938,8.701552766666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,864.5678100585938,8.7065633,1.83612112E8,1.0328182947349987E9,1,0.07830030184447523,DETECTED,864.5677490234375,8.7025648,1.56952976E8,9.652274390828185E8,1,0.08832892703206241,DETECTED,864.56787109375,8.6955302,1.7760936E8,1.2953696960360055E9,1,0.0895527501188873,
64,502.290828704834,1.7105843,,3,ESTIMATED,502.2907409667969,1.7165262,2688.588134765625,2369.6978689006455,0,0.12698628548855817,DETECTED,502.29071044921875,1.7132002,1.82733392E8,9.730299885439256E8,1,0.09490592045858137,DETECTED,502.29095458984375,1.7015894,1.81246848E8,1.0230963247521148E9,1,0.11486828197238652,DETECTED,502.29090881347656,1.7110214,1.84171936E8,1.0048037884170235E9,1,0.2740522879243015,
65,867.5110778808594,7.245696766666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,867.5115966796875,7.2460759,1.7843184E8,5.271557194197493E8,1,0.03178117734462482,DETECTED,867.5108947753906,7.2526152,1.41005568E8,4.77197371273597E8,1,0.036468620461517,DETECTED,867.5107421875,7.2383992,1.7786008E8,5.772962326133839E8,1,0.03353507560688751,
66,909.5428365071615,8.3003419,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,909.54296875,8.3010773,1.77470624E8,5.860549716462214E8,1,0.05167489817863036,DETECTED,909.543212890625,8.309377,1.65886816E8,5.83576441951239E8,1,0.05239002994856712,DETECTED,909.5423278808594,8.2905714,1.8638808E8,6.180629859474759E8,1,0.054793797750804174,
67,704.6156209309896,12.089075,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,704.615478515625,12.099034,1.77007312E8,9.992002584874932E8,1,0.08650914963922496,DETECTED,704.61572265625,12.091571,1.8054328E8,1.0471633744129745E9,1,0.08863024859955715,DETECTED,704.6156616210938,12.07662,1.79913248E8,1.0132300287919017E9,1,0.08284311372195674,
68,1399.950703938802,15.170417,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1399.951416015625,15.176538,1.75202896E8,1.3871940243685255E9,1,0.12187348988493696,DETECTED,1399.9495849609375,15.164073,1.84428592E8,1.4459400717412477E9,1,0.11921390100296847,DETECTED,1399.9511108398438,15.17064,1.75632208E8,1.4056802194391966E9,1,0.11997488197245865,
69,861.5425008138021,8.554251200000001,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,861.5433349609375,8.5592735,1.7447304E8,1.1991682234140193E9,1,0.07534053364226168,DETECTED,861.5425415039062,8.5664543,1.61044608E8,1.1385975963016806E9,1,0.08236900737576747,DETECTED,861.5416259765625,8.5370258,2.00522608E8,1.1856377912501092E9,1,0.0716038199031388,
70,832.6018371582031,10.356509666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,832.6012878417969,10.35384,1.73705984E8,1.37966524174996E9,1,0.08307427604882456,DETECTED,832.6022338867188,10.361836,1.48113584E8,1.316147719991765E9,1,0.10133796046606314,DETECTED,832.6019897460938,10.353853,1.66460352E8,1.418325988726633E9,1,0.09155428659910214,
71,792.5452880859375,10.091519,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,792.547119140625,10.096621,1.7166064E8,1.0227789706072775E9,1,0.08443998396307784,DETECTED,792.5477294921875,10.09255,1.63997856E8,1.0186464315624616E9,1,0.08892637005761372,DETECTED,792.541015625,10.085386,1.81831056E8,1.0465547907490656E9,1,0.0838578376844108,
72,872.6322428385416,10.816318,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,872.632080078125,10.825114,1.64897728E8,1.651803613052488E9,1,0.12210928484030426,DETECTED,872.63232421875,10.821505,1.4842296E8,1.6235551088342142E9,1,0.12835463426713822,DETECTED,872.63232421875,10.802335,1.63928272E8,1.7080614919495828E9,1,0.11968381380172488,
73,646.6103820800781,13.011368000000001,,3,ESTIMATED,646.6111450195312,12.993591,18232.857421875,41563.31621894571,0,0.061697742303767455,DETECTED,646.610107421875,13.028819,1.6367056E8,8.375307300488951E8,1,0.0806774225671898,DETECTED,646.610107421875,13.018172,1.5201776E8,8.810568672530686E8,1,0.08952372648399454,DETECTED,646.6101684570312,13.00489,1.63613616E8,8.638185581275657E8,1,0.08378205625346169,
74,824.5385945638021,8.806531333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,824.538818359375,8.808132,1.6333472E8,6.950756004550241E8,1,0.05739566270085206,DETECTED,824.5390625,8.8258963,1.40242432E8,6.338155957696362E8,1,0.061668006967043,DETECTED,824.5379028320312,8.7855657,1.6362264E8,7.444901320805339E8,1,0.06352311839469671,
75,744.5503540039062,10.199716333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,744.5502319335938,10.197098,1.6290608E8,9.439601944283404E8,1,0.08307871601124717,DETECTED,744.5503540039062,10.205254,1.54983456E8,1.0831983871925867E9,1,0.08597303409404766,DETECTED,744.5504760742188,10.196797,1.51113696E8,9.565908945951416E8,1,0.08630553722701428,
76,1427.9821370442708,15.841474,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1427.9821166992188,15.854874,1.62704176E8,1.2750541121252034E9,1,0.12303182714007832,DETECTED,1427.9808349609375,15.839882,1.6618128E8,1.3149360465112958E9,1,0.11848847466123757,DETECTED,1427.9834594726562,15.829666,1.6425896E8,1.280374737156726E9,1,0.11665491058559141,
77,788.5266418457031,8.345107866666668,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,788.5007934570312,8.3456585,1.61270352E8,1.8653119695624115E9,1,0.12331143663001676,ESTIMATED,788.5394897460938,8.3546729,1.4760496E8,1.7692092937316384E9,1,0.21917432619402888,ESTIMATED,788.5396423339844,8.3349922,1.72045936E8,1.9066710861343827E9,1,0.1250250978464056,
78,530.3218180338541,2.5607332,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,530.32177734375,2.5606409,1.61247488E8,1.0378810097842742E9,1,0.09296970973219176,DETECTED,530.3218994140625,2.5747905,1.91315968E8,1.2086583093615065E9,1,0.08987198425005749,DETECTED,530.32177734375,2.5467682,1.59002496E8,1.07231166534407E9,1,0.09248864620190789,
