Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,Hap1_Blank.raw,Hap1_Neg_3.raw,Hap1_Neg_1.raw,Hap1_Neg_2.raw,
11.709658,694.5950927734375,-,2.185274182062892E7,,,4,Adduct of existing peak,0.0,1.919280584673122E7,2.185274182062892E7,1.9879556942314655E7,
11.709658,882.6533508300781,-,8343483.848250698,,,4,Adduct of existing peak,0.0,7718997.705203455,8343483.848250698,8027845.314478107,
11.710009666666664,954.7169189453125,+,1.359730208571579E7,,,4,Adduct of existing peak,0.0,1.0211659061867824E7,1.359730208571579E7,1.2426662131991E7,
11.713383666666667,862.5890502929688,-,6293835.598747466,,,4,Adduct of existing peak,0.0,6022710.46678852,5692094.33056734,6293835.598747466,
11.71675625,762.6256103515625,+,5.90844567321331E7,Plasmanyl-PC O-35:0,Plasmanyl-PC,4,,316229.1928447281,5.90844567321331E7,5.8226048600708336E7,5.7870804531794004E7,
11.7168365,780.5919189453125,-,7.821985698482995E7,Plasmanyl-PE O-40:4,Plasmanyl-PE,4,,120302.2639565656,7.257828970040445E7,7.821985698482995E7,7.418946265232241E7,
11.717115,950.6791076660156,-,4.11356666848962E7,PC 20:4_24:1,PC,4,Redundant Identification,0.0,3.921539555054347E7,4.003888693961933E7,4.11356666848962E7,
11.717164666666667,972.7334594726562,+,8.553277148138516E7,,,4,,0.0,8.2002003766532E7,8.553277148138516E7,8.003919697863024E7,
11.717164666666667,756.5842895507812,+,1.3057414482126567E8,PE O-38:2,Plasmenyl-PE,4,,0.0,1.3048838125180198E8,1.3057414482126567E8,1.2064527166300578E8,
11.723531,743.6116943359375,-,4661009.338120761,,,4,,7338.910997834623,3759853.897938784,3033877.16059453,4661009.338120761,
11.724543333333335,1165.757080078125,-,3.2332430898405913E7,,,4,,0.0,1.3423494789444597E7,3.2332430898405913E7,3.1117885827488903E7,
11.725682,680.615234375,-,3.3411377836328488E7,,,4,Adduct of existing peak,105328.4341962884,2.9097926466681547E7,3.3411377836328488E7,3.1477810688793857E7,
11.725682,740.6364135742188,-,3.528351659537331E7,,,4,,154371.56887281613,2.8551686155214667E7,3.528351659537331E7,3.061247681647772E7,
11.727322,816.6355590820312,+,2.2824679907419567E9,PC 38:1,PC,4,,2005.0245175123596,2.2624073014883785E9,2.2824679907419567E9,2.2571270739470544E9,
11.728274666666666,768.5853881835938,-,7041156.592982548,,,4,Adduct of existing peak,0.0,6359141.219224463,6670976.249371139,7041156.592982548,
11.72881,719.1797180175781,+,1.258581465572643E7,,,4,Adduct of existing peak,0.0,0.0,0.0,1.258581465572643E7,
11.729269,634.573974609375,-,6.567629843833461E7,Cer[AS] d18:2_22:0,Cer[AS],4,,12118.020203327533,6.0907395479133606E7,6.567629843833461E7,6.0005545421276696E7,
11.730354,313.2710266113281,+,2.208124841754281E7,,,4,,6706.340252699115,2.208124841754281E7,1.9022853116457287E7,2.0289380218580566E7,
11.731724333333332,618.5855102539062,+,1.3335181357582469E7,Cer[NS] d40:3,Cer[NS],4,,0.0,1.3335181357582469E7,1.2204670216631658E7,1.2169369690575914E7,
11.731724333333332,770.5990600585938,+,9651578.097337496,,,4,,0.0,9651578.097337496,8889894.374005448,8762080.917553073,
11.731918666666667,848.6083984375,+,1.703137424285816E7,PE 44:6,PE,4,,0.0,2225347.010416846,7813993.030042542,1.703137424285816E7,
11.732031,976.6937255859375,-,1.650856967180906E7,PC 20:4_26:2,PC,4,Redundant Identification,0.0,1.3398818861695323E7,1.406519953248934E7,1.650856967180906E7,
11.73909425,607.468017578125,+,1.0541844350708662E7,,,4,Adduct of existing peak,73955.48591860903,8268948.340283611,9616863.386722647,1.0541844350708662E7,
11.739302,782.599853515625,+,7.291227506739812E7,,,4,Adduct of existing peak,0.0,7.261874936634004E7,7.291227506739812E7,6.723196068761438E7,
11.739302,914.6579895019531,+,2.5756625114628065E7,,,4,Adduct of existing peak,0.0,2.5756625114628065E7,2.4509867320392452E7,2.2412743770214688E7,
11.739302,784.6152648925781,+,1.8767246289274707E7,,,4,Adduct of existing peak,0.0,1.8767246289274707E7,1.7523168817837644E7,1.847619463911379E7,
11.739302,699.5099487304688,+,1.1379144169592263E7,,,4,,0.0,9354398.391843284,1.0658205306036474E7,1.1379144169592263E7,
11.739719,698.2508544921875,+,5.213667479043883E8,,,4,,176156.369591836,2.0105416218465775E7,1.925931574902514E7,5.213667479043883E8,
11.7414355,844.6522216796875,+,2.3602172224010935E8,,,4,,5556.823813257212,2.3602172224010935E8,2.3564975429129323E8,2.2783199685175264E8,
11.743501,1279.0914306640625,-,1.0182960928057978E7,,,4,,0.0,5025414.400045428,168478.30814068756,1.0182960928057978E7,
11.746774,643.5233764648438,+,1.0848847559784502E8,,,4,Adduct of existing peak,0.0,9.157185005955954E7,8.739091041013585E7,1.0848847559784502E8,
11.746774,918.6862182617188,+,6.3935307537781306E7,PC 20:4_26:2,PC,8,,0.0,4.559153673956631E7,6.3935307537781306E7,5.709367811125489E7,
11.746774,824.6454467773438,+,3.1002343442080304E7,Plasmanyl-PC O-40:4,Plasmanyl-PC,4,,0.0,3.1002343442080304E7,3.0786428092727233E7,2.5948781293284237E7,
11.746774,660.502197265625,+,3.902591312142882E7,,,4,Adduct of existing peak,0.0,3.4560970587722935E7,3.1112033012834758E7,3.902591312142882E7,
11.746774,634.476318359375,+,4.264496096427846E7,,,4,,0.0,4.024645963886153E7,4.091308059451381E7,4.264496096427846E7,
11.748611499999999,591.4926147460938,+,1.9271929903500393E7,,,4,,7763.698314330992,1.6786964611417554E7,1.6708132381853798E7,1.9271929903500393E7,
11.753761666666668,706.5698852539062,+,1.58379478272914E7,,,4,,0.0,4976103.110637645,1.58379478272914E7,2035422.2229846038,
11.754021333333332,940.66943359375,+,7145203.881850321,,,4,Adduct of existing peak,0.0,7145203.881850321,6047346.957775999,4377137.34567553,
11.7542485,700.2490234375,+,2.706826215568284E8,,,4,,50262.360196757865,9704208.937600357,9288613.019718518,2.706826215568284E8,
11.754341333333334,653.5324096679688,-,7.92337307325041E7,,,4,Adduct of existing peak,0.0,6.992138201686758E7,7.693722359626669E7,7.92337307325041E7,
11.755064999999998,617.5089111328125,+,1.5797381470381165E8,,,4,,38025.46920772758,1.3353123601481266E8,1.3476411983972868E8,1.5797381470381165E8,
11.755900500000001,638.567626953125,+,1.7157681716197807E8,DG 18:1_18:1,DG,4,,84596.69073360371,1.57548162337415E8,1.7157681716197807E8,1.5333654595705864E8,
11.758288333333333,702.2474365234375,+,4.871497077584141E7,,,4,Adduct of existing peak,0.0,553403.108409608,1258997.3879006165,4.871497077584141E7,
11.758454,908.6707458496094,-,1.0839948705003507E7,,,4,Adduct of existing peak,0.0,1.0839948705003507E7,9459116.619576542,1.0778347511754816E7,
11.7595625,969.665283203125,-,6.0892385081070475E7,,,4,Adduct of existing peak,1892521.7827986334,3.7647416630697116E7,6.0892385081070475E7,4.076722031264989E7,
11.759981999999999,930.6269836425781,+,9089734.762220066,,,4,Adduct of existing peak,0.0,8884436.68051734,7627308.796494946,9089734.762220066,
11.760241666666666,832.6302490234375,+,7439717.084507357,,,4,Adduct of existing peak,0.0,7439717.084507357,7217057.07242911,6128462.0832397975,
11.76213875,838.6273193359375,-,1.010075676392548E7,,,4,Adduct of existing peak,4445.531880380801,8230348.9285424715,1.010075676392548E7,7858920.889364747,
11.766273333333332,830.6026306152344,-,1.0077739194096975E7,,,4,Adduct of existing peak,0.0,9832942.731340086,1.0077739194096975E7,9866127.997021161,
11.767229333333333,1167.7703857421875,+,7313441.139958627,,,4,Adduct of existing peak,0.0,7147175.8453022,7313441.139958627,4430974.664643276,
11.769974,944.6971435546875,-,9349999.603541689,,,4,Adduct of existing peak,0.0,3390481.340648188,9349999.603541689,2788136.2937331777,
11.77046,731.580810546875,-,4.046002684292504E7,,,4,Adduct of existing peak,183163.57019116008,3.758559065200731E7,4.046002684292504E7,3.8161365991516426E7,
11.771366,848.7127075195312,+,9.220373787104E7,,,4,,0.0,0.0,0.0,9.220373787104E7,
11.772083,732.5841064453125,+,1.1817815249525578E8,Plasmanyl-PC O-33:1,Plasmanyl-PC,4,,96444.60298052596,1.1454406587381147E8,1.1817815249525578E8,9.77078564481348E7,
11.773302000000001,1117.693359375,-,7712563.102188009,,,4,,0.0,7183908.7269967925,7156136.988088112,7712563.102188009,
11.773676,1004.72119140625,-,1.4466268985746391E7,,,4,Adduct of existing peak,0.0,7106846.8772936575,1.4466268985746391E7,3412379.0564526543,
11.773812666666666,950.720703125,+,1.5090429911309065E7,,,4,Adduct of existing peak,0.0,1.5090429911309065E7,1.1017890125766661E7,7611091.185387418,
11.776473500000002,892.6716003417969,+,1.7965594577153236E8,PC 20:4_24:1,PC,8,,736616.906107481,1.7682426026760188E8,1.5551446334444788E8,1.7965594577153236E8,
11.777372999999999,797.6482543945312,-,1.1275728689813454E8,,,4,Adduct of existing peak,0.0,1.043280012716807E8,1.1275728689813454E8,1.0855059296446499E8,
11.781529999999998,930.6387329101562,-,1.1345987436530545E7,,,4,Adduct of existing peak,0.0,9440352.722066686,1.1345987436530545E7,1.0794000612953423E7,
11.78405475,832.6571655273438,+,1.8810765831191763E7,,,4,Adduct of existing peak,226644.27540257812,1.8810765831191763E7,1.6056783015543608E7,7635513.355470357,
11.78424975,848.6820068359375,+,2.9364268308483418E7,,,4,Adduct of existing peak,91563.63840837883,2.8157531612790126E7,2.9364268308483418E7,1.1147343606218025E7,
11.784778666666666,679.5477294921875,-,1.442571708249394E8,,,4,Adduct of existing peak,0.0,1.3158056696333183E8,1.3806972114019182E8,1.442571708249394E8,
11.784778666666666,1002.2205810546875,-,6556826.1475870265,,,4,,0.0,5781002.331856616,6556826.1475870265,6095098.795676829,
11.785227333333333,1035.691650390625,-,3.737757247645039E7,,,4,Adduct of existing peak,0.0,3.5636630208230615E7,3.7082376051558256E7,3.737757247645039E7,
11.785507249999998,893.675537109375,+,9.729101910576181E7,,,4,Adduct of existing peak,1051520.1451013691,9.266130073380932E7,9.283695707486433E7,9.729101910576181E7,
11.787039,1020.7323303222656,+,1.2147496525712792E7,,,4,Adduct of existing peak,0.0,1.1340384048590446E7,1.2147496525712792E7,9556270.677720511,
11.788930666666667,871.6865844726562,-,2.438344469674213E9,,,4,Adduct of existing peak,0.0,2.2452958264880347E9,2.438344469674213E9,2.33118487933834E9,
11.788930666666667,953.6905517578125,-,2.6121415422639388E8,,,4,,0.0,2.4657115656945994E8,2.6121415422639388E8,2.566598909253754E8,
11.788930666666667,1051.6625366210938,-,1.3429453671852604E7,,,4,Adduct of existing peak,0.0,1.1722302004064286E7,1.3364676000206472E7,1.3429453671852604E7,
11.792614333333333,826.6267700195312,-,8480035.387340052,PE-NMe2 40:2,PE-NMe2,4,In-source fragment,0.0,7911229.857482088,8480035.387340052,8298914.878440692,
11.792647333333333,900.6605834960938,-,4.21748373287758E8,PC 40:2,PC,4,Redundant Identification,0.0,4.0899235834088033E8,4.130492315550129E8,4.21748373287758E8,
11.792647333333333,1029.6729125976562,-,4.0418093902883306E7,,,4,Adduct of existing peak,0.0,3.82761402679879E7,3.521456271981675E7,4.0418093902883306E7,
11.794058333333334,835.6635131835938,+,9.253324410802193E8,,,4,Adduct of existing peak,0.0,9.253324410802193E8,8.572582259076425E8,8.84732217283161E8,
11.794058333333334,864.64013671875,+,2.1883672431068313E8,,,4,Adduct of existing peak,0.0,2.1883672431068313E8,1.9365628070458838E8,1.989140247597722E8,
11.794768,850.6429443359375,-,1.8615884792338148E7,,,4,Adduct of existing peak,270186.63835863123,1.5495847593852125E7,1.8615884792338148E7,1.4518748989571253E7,
11.79598225,714.6206665039062,-,6763316.522889974,,,4,Adduct of existing peak,4183.29658075945,5586346.827215632,6763316.522889974,5451278.87489909,
11.796321666666666,998.6417236328125,-,7837241.202572901,,,4,Adduct of existing peak,0.0,7097547.236517657,7018539.955629439,7837241.202572901,
11.796344666666664,982.6655578613281,-,5.043273161853819E7,,,4,,0.0,4.71776061600989E7,4.648091993641967E7,5.043273161853819E7,
11.80019725,654.596923828125,-,8902455.411419997,,,4,Adduct of existing peak,278645.8842119447,6636575.372545211,8902455.411419997,6475164.467847858,
11.800416666666669,900.7286987304688,+,1.567575280677161E8,,,4,,0.0,1.567575280677161E8,1.4996844003372383E8,1.2600138093946104E8,
11.80067425,849.6342163085938,-,6.3062787695939936E7,,,4,Adduct of existing peak,492624.7768483579,5.248994740533365E7,6.3062787695939936E7,5.5243048261121124E7,
11.800728,791.6196594238281,+,1.6115439401484674E8,,,4,M+1 isotope,0.0,1.4123196759094256E8,1.6115439401484674E8,1.3548756636524692E8,
11.801185333333335,946.7161254882812,+,2.138112201881416E7,,,4,Adduct of existing peak,0.0,2.138112201881416E7,1.4369884576005666E7,6996731.698699493,
11.80345475,848.6360778808594,-,1.0154249038950172E8,,,4,Adduct of existing peak,15894.891226830636,8.388765037909757E7,1.0154249038950172E8,8.680227266431959E7,
11.803773999999999,1111.6771240234375,-,1.2862547318420121E7,,,4,Adduct of existing peak,0.0,1.2070849154051634E7,1.089720913417594E7,1.2862547318420121E7,
11.804642999999999,723.5739135742188,+,3636974.7797410083,,,4,,0.0,0.0,970449.9249472788,3636974.7797410083,
11.805346750000002,621.5382080078125,+,6381444.116113169,,,4,Adduct of existing peak,2590.806392636831,6367957.413584052,6333034.086470644,6381444.116113169,
11.80622775,909.6354064941406,-,6911550.18538127,,,4,Adduct of existing peak,308664.39034699235,6072602.6555037685,6911550.18538127,6288126.815957669,
11.807086333333332,813.679443359375,+,6.380686810921193E9,SM d42:2,SM,4,,0.0,6.321999571650619E9,6.380686810921193E9,6.219129762416644E9,
11.807086333333332,842.6563720703125,+,1.501433679747747E9,PC 40:2,PC,8,,0.0,1.501433679747747E9,1.4933105131342523E9,1.4660120702897959E9,
11.807086333333332,871.7308349609375,+,1.0772240220850581E8,,,4,Adduct of existing peak,0.0,1.0673411084250513E8,1.0772240220850581E8,9.039630065365253E7,
11.807086333333332,426.3157653808594,+,3.900827336816424E7,,,4,,0.0,3.832266063825123E7,3.900827336816424E7,2.9741756709893E7,
11.807086333333332,871.7300720214844,+,1.0583372305827273E8,,,4,Adduct of existing peak,0.0,7.542308699187483E7,1.0583372305827273E8,8.785373491758095E7,
11.807086333333332,901.7127685546875,+,8.515471427318019E7,,,4,Adduct of existing peak,0.0,8.207387833080544E7,8.515471427318019E7,7.40340660468498E7,
11.807418333333333,924.6633148454284,-,1.3203377554280363E7,PC 20:4_22:0,PC,4,,0.0,1.29257129959615E7,1.2934476966054136E7,1.3203377554280363E7,
11.810284,819.63720703125,+,7.17732686387819E7,,,4,Adduct of existing peak,1.0939447613246256E7,6.465927458245072E7,7.17732686387819E7,6.857579767269494E7,
11.8107515,640.5827026367188,+,2.2980201908433776E7,,,4,Adduct of existing peak,474118.36020847945,2.2980201908433776E7,2.077185432881538E7,1.9376262273787085E7,
11.811113666666666,1131.7523193359375,-,3505579.5178811676,,,4,,0.0,3295095.107633106,3505579.5178811676,3371942.6225719554,
11.81382775,848.6445922851562,-,1.0181849039165986E8,,,4,Adduct of existing peak,21263.791392993167,8.388765037909757E7,1.0181849039165986E8,8.332105099144784E7,
11.813954333333333,852.6785278320312,+,5.459358880266476E7,Plasmanyl-PC O-42:4,Plasmanyl-PC,4,,0.0,5.459358880266476E7,5.319759164358191E7,5.309289401151944E7,
11.813954333333333,426.81781005859375,+,1.9334743587510422E7,,,4,,0.0,1.6948318329013135E7,1.8840448265535347E7,1.9334743587510422E7,
11.814213333333333,833.1513977050781,+,2.109585204797489E7,,,4,,0.0,2.109585204797489E7,1.5288550247764517E7,7258509.058762843,
11.814213333333333,866.6566162109375,+,6.948804908615866E7,,,4,Adduct of existing peak,0.0,6.937683366390009E7,6.948804908615866E7,6.843154914321615E7,
11.814292666666667,791.6294250488281,+,1.3585975609684354E8,,,4,M+1 isotope,0.0,3.0520743145781487E7,1.2104938494179499E8,1.3585975609684354E8,
11.814723,911.6536865234375,+,3.2077519066057153E7,,,4,Adduct of existing peak,0.0,3.1234618826417003E7,3.2077519066057153E7,2.2886530577710208E7,
11.81785325,851.6282348632812,+,2.9965347868788326E8,,,4,Adduct of existing peak,272292.34519746044,2.9965347868788326E8,2.803843957832198E8,2.8331216132445586E8,
11.81937825,822.6007690429688,-,3.4433457336034656E7,PE 42:4,PE,4,,27618.31837135223,3.264536845545097E7,3.4433457336034656E7,3.3197551907382935E7,
11.825979666666667,800.6043701171875,-,1.6820426815935194E7,PE-NMe2 38:1,PE-NMe2,4,,0.0,1.622207624428691E7,1.5862758638208272E7,1.6820426815935194E7,
11.825979666666667,690.600341796875,-,1.1038581940060478E7,,,4,,0.0,9614430.486518739,1.0613409785778157E7,1.1038581940060478E7,
11.825981999999998,824.6566772460938,-,6.6158240130933605E7,,,4,Adduct of existing peak,0.0,5.7826252119293295E7,6.6158240130933605E7,6.107981677138371E7,
11.82739725,339.2864685058594,+,1.0342021300462136E8,,,4,In-source fragment,16891.409865344496,1.0342021300462136E8,7.195335726116839E7,7.553477769667514E7,
11.82822625,790.6266479492188,+,3.249639676492616E8,PC 36:0,PC,4,,229736.54382342868,3.1275122755025774E8,3.249639676492616E8,2.6603909718926302E8,
11.828653666666666,888.6411743164062,+,6660113.866320013,,,4,Adduct of existing peak,0.0,1885620.1910554995,4735974.242768366,6660113.866320013,
11.82934225,838.6250305175781,+,3.257044344412528E8,,,4,Adduct of existing peak,16046.14502035393,3.257044344412528E8,2.9865014701694167E8,3.0274545742757016E8,
11.829824,798.6517944335938,-,1.3758612170967442E8,,,4,M+1 isotope,0.0,8.387084019517474E7,1.3758612170967442E8,8.260435970853764E7,
11.83225775,828.5808410644531,+,2.2227363023102585E7,,,4,Adduct of existing peak,6281.273070761325,2.2227363023102585E7,2.0311859419587776E7,1.6758936595848234E7,
11.833388666666666,874.6478881835938,-,6.403856887849501E8,,,4,Adduct of existing peak,0.0,6.104787566099313E8,6.403856887849501E8,6.40310753863319E8,
11.834370499999999,875.7134399414062,+,1.1781492071020873E8,,,4,Adduct of existing peak,250260.81094608246,1.1781492071020873E8,1.1130060910438386E8,9.51570312683354E7,
11.834370499999999,875.6990661621094,+,1.1646221048128481E8,,,4,Adduct of existing peak,237841.02521077002,1.1646221048128481E8,1.1163037477825809E8,9.51570312683354E7,
11.83509725,603.5302734375,+,1.2216332979594202E8,,,4,Adduct of existing peak,64965.80401094147,1.0369615185024369E8,8.908853791823077E7,1.2216332979594202E8,
11.835753,1143.424072265625,+,1226758.1230167802,,,4,,0.0,0.0,0.0,1226758.1230167802,
11.837145666666666,884.6707153320312,-,1.528212919980405E8,,,4,Adduct of existing peak,0.0,1.0856098869217853E8,1.1412364101698633E8,1.528212919980405E8,
11.837236666666668,810.5963745117188,-,1.3682194863053901E7,,,4,Adduct of existing peak,0.0,1.3385957380374826E7,1.3682194863053901E7,1.2964484389830481E7,
11.839093,798.5885620117188,+,2.5802014855173115E7,PE 40:3,PE,4,Redundant Identification,447674.457511288,2.368106416784962E7,2.4535156171625495E7,2.5802014855173115E7,
11.839579,874.267578125,+,5376026.800259785,,,4,,5376026.800259785,0.0,0.0,0.0,
11.839579,832.2410888671875,+,3494573.8367504515,,,4,,3494573.8367504515,0.0,0.0,0.0,
11.844629666666668,1266.2887573242188,-,3314819.0701485565,,,4,,0.0,1682011.8724467186,260140.07689148196,3314819.0701485565,
11.844630333333333,1157.161376953125,-,6322986.00829874,,,4,Adduct of existing peak,0.0,3616964.207497383,862255.6121360166,6322986.00829874,
11.84745375,880.6131591796875,+,1.0857228623010056E8,,,4,Adduct of existing peak,684032.3279429281,1.0857228623010056E8,1.0231004358702816E8,1.0106007894974786E8,
11.848341333333336,449.43310546875,-,1.059596500286331E7,,,4,,0.0,9025871.556443835,1.059596500286331E7,9041426.965061383,
11.848341333333336,1239.2708740234375,-,2292838.420022319,,,4,,0.0,1061940.701785312,105646.99345289334,2292838.420022319,
11.848387333333333,956.6499938964844,-,8.239253179596336E7,,,4,,0.0,7.812228917067823E7,7.692643540882649E7,8.239253179596336E7,
11.848403333333332,1032.635498046875,-,1.0935075722192558E7,,,4,Adduct of existing peak,0.0,1.0092893270929929E7,7943457.405127946,1.0935075722192558E7,
11.848403333333332,922.6856384277344,-,5457344.3199606985,,,4,Adduct of existing peak,0.0,5457344.3199606985,5074542.516942184,5381420.169838816,
11.848403333333332,1158.161376953125,-,1.0365490499648903E7,,,4,Adduct of existing peak,0.0,5209681.613718863,973629.1950298842,1.0365490499648903E7,
11.852114333333333,972.6242065429688,-,1.2441853698438384E7,,,4,Adduct of existing peak,0.0,1.151886981481547E7,1.1944233077692378E7,1.2441853698438384E7,
11.852160333333332,1177.1695556640625,-,9481832.208153244,,,4,Adduct of existing peak,0.0,6085056.68716969,1604771.5039392163,9481832.208153244,
11.855811666666668,1038.6531982421875,-,1.4935945140715789E7,,,4,,0.0,1.4935945140715789E7,1.3943988458860653E7,9625290.705302788,
11.855872,926.6729125976562,-,1.4487009902316353E8,,,4,Adduct of existing peak,0.0,1.161442128596509E8,1.3870104656597725E8,1.4487009902316353E8,
11.856274666666666,1176.17138671875,-,1.4640303407368023E7,,,4,,0.0,8140375.5079446165,2118120.4205579273,1.4640303407368023E7,
11.856428,926.7382202148438,+,3.70377768163578E7,PC[OH] OH-45:3,PC[OH],4,RT out of class range,0.0,2.9369624649913155E7,3.70377768163578E7,2.88891419302143E7,
11.858051499999998,796.5834350585938,-,2.616740067588005E7,PE 20:3_20:0,PE,8,,1272556.480930541,2.4148901073894415E7,2.616740067588005E7,2.4345839000062328E7,
11.858051499999998,796.5930786132812,-,2.693737663829997E7,,,4,Adduct of existing peak,1631049.3474237877,2.514160265653599E7,2.693737663829997E7,2.5269458684134983E7,
11.860023333333332,765.5989379882812,-,5258970.673722576,,,4,Adduct of existing peak,0.0,5108706.6600159295,4488588.882663513,5258970.673722576,
11.860023333333332,970.7138671875,-,4007200.4864367,,,4,Adduct of existing peak,0.0,4004866.5322319428,4007200.4864367,3694138.2521106163,
11.86049925,847.6787109375,-,5.471421523733717E7,,,4,Adduct of existing peak,134507.36821552616,2.689970955391774E7,5.471421523733717E7,2.307593586022227E7,
11.863743333333332,897.7035827636719,-,3.9133818531899944E7,,,4,Adduct of existing peak,0.0,3.7445340529693216E7,3.874171514210417E7,3.9133818531899944E7,
11.863748666666666,855.6002502441406,+,8.438190372547546E7,,,4,Adduct of existing peak,0.0,8.438190372547546E7,7.47666836330777E7,7.519819096923687E7,
11.863748666666666,996.7315063476562,+,1.2231134481970364E7,,,4,Adduct of existing peak,0.0,1.2231134481970364E7,1.0859001467352169E7,1.1017607669867316E7,
11.864188333333333,1193.7882080078125,+,2.6190263763318755E7,,,4,,0.0,2.6190263763318755E7,2.563161668435017E7,2.3152920343083255E7,
11.864188333333333,1193.7875366210938,+,2.5848910716037042E7,,,4,,0.0,2.5303559000300545E7,2.5848910716037042E7,2.4943978606196463E7,
11.864328666666665,920.6307983398438,+,2.3363797789601278E7,,,4,Adduct of existing peak,0.0,2.3363797789601278E7,1.8692326967095345E7,1.8808427133364223E7,
11.867440666666667,1030.734375,-,6421842.564333281,,,4,,0.0,5063767.081166483,6421842.564333281,5544606.044690865,
11.870294,1178.201904296875,+,5446681.569685924,,,4,Adduct of existing peak,0.0,5446681.569685924,3879920.764668756,3798344.8241043193,
11.871196333333335,845.6709594726562,-,4.010244868540163E8,,,4,Adduct of existing peak,0.0,2.130821514173247E8,4.010244868540163E8,1.9716993458505204E8,
11.871196333333335,927.6779174804688,-,1.2729408096201934E8,,,4,Adduct of existing peak,0.0,1.047710585881501E8,1.2729408096201934E8,1.069138519397211E8,
11.873720249999998,423.41778564453125,-,3.497704807969727E7,,,4,,191045.7785090122,1.5651574352169614E7,3.497704807969727E7,1.6026582241148246E7,
11.874861333333333,1087.1212158203125,-,8137579.200655787,,,4,,0.0,4595545.210900776,836764.1835881242,8137579.200655787,
11.874897666666664,771.632568359375,-,2.0125599180486556E7,,,4,,0.0,1.0837492687271694E7,2.0125599180486556E7,9992180.712176172,
11.877614666666666,868.6648254394531,+,4.175619431988162E8,PC 42:3,PC,4,,0.0,4.175619431988162E8,4.131474852450213E8,3.990363843785986E8,
11.877614666666666,839.6988525390625,+,9.204876341627808E7,SM d44:3,SM,4,,0.0,9.152255702971037E7,9.044914997759625E7,9.204876341627808E7,
11.877614666666666,890.6538696289062,+,6.114635382872223E7,,,4,Adduct of existing peak,0.0,6.114635382872223E7,5.7880597179594256E7,5.904971833976259E7,
11.877614666666666,914.6095275878906,+,1.0620626411863144E7,,,4,Adduct of existing peak,0.0,1.0038441514481267E7,1.0620626411863144E7,9291236.23840685,
11.877614666666666,869.6757202148438,+,2.2926349258042446E8,,,4,Adduct of existing peak,0.0,2.177517205791754E8,2.2926349258042446E8,2.187979587817695E8,
11.882493000000002,756.5847778320312,-,5.153236638253569E7,Plasmanyl-PE O-38:2,Plasmanyl-PE,4,,0.0,5.150660222396459E7,5.153236638253569E7,5.027102679591853E7,
11.883434999999999,854.5965576171875,+,1.4841151371495816E8,,,4,Adduct of existing peak,36612.247243329555,1.4841151371495816E8,1.4080858591841283E8,1.3861105913437957E8,
11.884605666666667,861.6756591796875,+,1.5593544822813755E7,,,4,Adduct of existing peak,0.0,1.5593544822813755E7,1.4917632517425038E7,1.5546085301709397E7,
