MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
3023,11.142,1,Plasmanyl-PC O-20:0_14:0 [M+H]+;,748.623,748.622,1.3358,1000,1000,0,,false,true,LipiDex_HCD_Acetate.msp,184.0733 | 
3024,11.145,1,Plasmanyl-PC O-20:0_20:4 [M+H]+;,824.654,824.6533,0.8488,1000,1000,0,,false,true,LipiDex_HCD_Acetate.msp,184.0733 | 
3036,11.193,1,SM d19:0_20:1 [M+H]+;,773.654,773.6537,0.3878,995,999,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3039,11.203,1,PC 18:4_26:2 [M+H]+;,890.663,890.6639,-1.0105,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3047,11.231,1,SM d19:0_22:2 [M+H]+;,799.668,799.6693,-1.6257,995,999,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3050,11.24,1,PC 15:1_22:2 [M+H]+;,798.6,798.6013,-1.6278,814,1000,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3065,11.296,1,Alkenyl-DG P-18:0_20:5 [M+H]+;,627.534,627.5352,-1.9122,974,1000,100,Alkenyl-DG P-18:0_20:5 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,341.305 | 
3077,11.342,1,PC 10:0_24:1 [M+H]+;,760.585,760.5856,-0.7889,198,1000,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3080,11.352,1,SM d18:1_24:1 [M+H]+;,813.684,813.685,-1.229,995,999,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3090,11.389,1,DG 18:0_22:5 [M+NH4]+;,688.587,688.588,-1.4522,123,1000,0,,true,true,LipiDex_HCD_Acetate.msp,267.2682 | 285.2788 | 313.2526 | 331.2632 | 341.305 | 387.2894 | 
3093,11.4,1,Plasmanyl-PC O-20:0_18:2 [M+H]+;,800.651,800.6533,-2.8727,1000,1000,0,,false,true,LipiDex_HCD_Acetate.msp,184.0733 | 
3104,11.44,1,Alkenyl-DG P-18:0_20:5 [M+H]+;,627.534,627.5352,-1.9122,974,1000,100,Alkenyl-DG P-18:0_20:5 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,341.305 | 
3105,11.444,1,PC 12:0_26:1 [M+H]+;,816.646,816.6482,-2.6939,995,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3106,11.448,1,DG 18:0_20:4 [M+NH4]+;,662.572,662.5723,-0.4528,505,526,100,DG 18:0_20:4 [M+NH4]+(100),true,true,LipiDex_HCD_Acetate.msp,267.2682 | 285.2788 | 287.2369 | 305.2475 | 341.305 | 361.2737 | 
3109,11.458,1,SM d18:3_26:2 [M+H]+;,835.666,835.6693,-3.9489,3,36,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3114,11.476,1,Plasmenyl-PC P-20:0_19:0 [M+H]+;,816.693,816.6846,10.2855,998,1000,0,,false,true,LipiDex_HCD_Acetate.msp,184.0728 | 
3116,11.483,1,SM d18:1_24:1 [M+H]+;,813.684,813.685,-1.229,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3122,11.505,1,PC 18:4_26:1 [M+H]+;,892.677,892.6795,-2.8006,997,997,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3124,11.512,1,PC 16:0_24:4 [M+H]+;,838.627,838.6326,-6.6775,47,223,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3125,11.515,1,Alkenyl-DG P-18:1_18:2 [M+H]+;,603.534,603.5352,-1.9883,32,1000,100,Alkenyl-DG P-18:1_18:2 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,339.2894 | 
3128,11.528,1,PC 10:0_26:0 [M+H]+;,790.627,790.6326,-7.0829,995,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3129,11.531,1,SM d18:0_22:1 [M+H]+;,787.669,787.6693,-0.3809,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3130,11.535,1,PC 18:4_24:0 [M+H]+;,866.663,866.6639,-1.0385,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3131,11.539,1,Alkenyl-DG P-16:0_18:2 [M+H]+;,577.518,577.5196,-2.7705,3,1000,0,,true,true,LipiDex_HCD_Acetate.msp,313.2737 | 
3132,11.543,1,PC 14:1_26:1 [M+H]+;,842.661,842.6639,-3.4415,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3133,11.546,1,SM d18:0_24:4 [M+H]+;,809.653,809.6537,-0.8646,11,88,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3138,11.564,1,DG 18:1_18:1 [M+NH4]+;,638.571,638.5723,-2.0358,22,41,100,DG 18:1_18:1 [M+NH4]+(100),true,true,LipiDex_HCD_Acetate.msp,265.2526 | 283.2632 | 339.2894 | 
3141,11.576,1,PC 12:0_26:1 [M+H]+;,816.646,816.6482,-2.6939,994,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3146,11.594,1,SM d18:3_26:2 [M+H]+;,835.665,835.6693,-5.1456,1,12,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3151,11.612,1,Plasmenyl-PC P-20:0_19:0 [M+H]+;,816.692,816.6846,9.061,999,1000,0,,false,true,LipiDex_HCD_Acetate.msp,184.0728 | 
3156,11.63,1,SM d18:1_24:1 [M+H]+;,813.684,813.685,-1.229,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3161,11.648,1,Alkenyl-DG P-18:0_18:3 [M+H]+;,603.534,603.5352,-1.9883,109,1000,100,Alkenyl-DG P-18:0_18:3 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,341.305 | 
3166,11.665,1,SM d18:0_22:1 [M+H]+;,787.669,787.6693,-0.3809,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3167,11.669,1,PC 16:1_26:2 [M+H]+;,868.678,868.6795,-1.7268,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
3171,11.685,1,SM d18:0_24:4 [M+H]+;,809.65,809.6537,-4.5699,2,14,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
3173,11.692,1,PE 18:0_20:1 [M+H]+;,774.6,774.6013,-1.6783,938,1000,0,,false,true,LipiDex_HCD_Acetate.msp,341.305 | 367.3207 | 633.5816 | 
