Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Liver_PS.raw (F1),JAS_Blank_Neg.raw (F2),JAS_Blank_Pos.raw (F3),Liver_Neg_1.raw (F4),Liver_Neg_2.raw (F5),Liver_Neg_3.raw (F6),
1.266,515.33624,-,50851.18563,,,4,40808.85602,245.8300837,0.0,48171.17267,50851.18563,47940.20417,
1.27,697.41449,-,17731.68508,,,2,9761.699013,208.5290068,0.0,15381.26837,17731.68508,15029.84666,
1.271,485.27777,-,45190.36609,,,3,27372.78126,1029.999443,0.0,30406.39488,45190.36609,30935.16592,
1.274,838.50641,+,66887.18935,,,4,64657.26821,0.0,197.0533851,51908.38054,66887.18935,58656.40931,
1.279,563.26337,+,691174.5142,,,2,691174.5142,0.0,15527.44296,114457.8929,119839.3775,155130.2146,
1.28,670.34344,+,40841.18204,,,3,40204.99763,0.0,138.304232,40841.18204,29353.43284,20354.17331,
1.296,449.14783,+,575973.8114,,,5,575973.8114,0.0,45401.29529,206409.238,226198.4088,240149.866,
1.298,367.23035,-,26164.26131,,,2,16211.79448,425.7692817,0.0,26164.26131,25015.57302,23221.20143,
1.303,482.32343,+,78432.33591,LysoPC 15:0,LysoPC,4,78432.33591,0.0,820.2111187,59714.88702,70354.38879,76059.62929,
1.304,388.25214,-,31211.70092,,,2,22271.52597,164.4148307,0.0,30748.23747,31211.70092,29512.26872,
1.305,484.2807,+,41586.36964,,,4,27316.03597,0.0,117.8785159,33762.48051,36735.60872,41586.36964,
1.308,711.3689,+,124134.7642,,,2,71718.02902,0.0,128.2802172,54402.55988,124134.7642,53884.58042,
1.313,339.19907,-,1076660.104,,,7,724517.0701,55342.84935,0.0,1049022.102,945277.3162,1076660.104,
1.32,528.30756,+,797012.0618,LysoPE 22:5,LysoPE,7,797012.0618,228.325374,144.3288982,366221.6915,362871.6695,357901.2381,
1.325,421.25903,-,44131.87843,,,4,28227.83961,340.5880807,0.0,44131.87843,39482.34216,39031.86591,
1.333,806.58185,+,45098.07876,,,4,45098.07876,0.0,279.3729064,35991.95459,42405.44351,38210.42438,
1.336,567.34851,+,418920.3196,,,3,418920.3196,0.0,5675.62337,256110.6643,304338.1762,331410.9006,
1.337,628.36084,-,92674.49787,LysoPC 22:5,LysoPC,4,82411.12971,216.5253495,0.0,71740.45431,92674.49787,88478.55763,
1.338,409.23517,-,43848.70676,,,4,43848.70676,385.069879,0.0,38144.91849,35009.6926,34120.61006,
1.34,395.22162,-,71834.40177,,,4,41793.72162,209.8377931,0.0,59655.71691,71834.40177,64729.19823,
1.341,861.4248,-,100004.4359,,,7,100004.4359,251.5101725,152.8849156,62747.67824,55885.69916,61286.86188,
1.343,758.44366,+,203535.1799,,,4,203535.1799,0.0,163.1672418,122644.6219,145839.0569,174145.6443,
1.345,307.19403,-,52430.62589,,,3,38341.32598,4774.060694,0.0,48534.23768,47433.034,52430.62589,
1.348,485.32632,-,21899.29784,,,3,15834.43162,275.9885109,0.0,21058.27266,20408.66003,21899.29784,
1.35,716.39716,+,49475.90032,,,7,49475.90032,207.4727766,160.2271809,25311.32498,28084.26309,27268.37886,
1.352,512.4151,+,33195.9345,,,4,33195.9345,0.0,411.118924,18016.63337,18536.08009,16805.98586,
1.355,700.36694,-,107041.1111,,,8,107041.1111,260.20249,124.3388484,43218.30625,42265.83217,42289.83634,
1.356,489.26733,-,57291.32948,,,3,41966.2119,149.557731,0.0,57291.32948,51486.89168,55501.86411,
1.364,550.26794,+,13614.97456,,,2,13614.97456,0.0,1674.920609,8510.943974,10018.78952,11298.37394,
1.37,661.51123,+,341739.7473,,,7,341739.7473,231.8475673,223.0728526,257358.4584,300722.2879,295975.2156,
1.373,762.55646,+,44327.68779,,,4,43333.59208,0.0,336.1086024,34954.11681,44327.68779,44152.62246,
1.374,738.49896,+,41174.20549,,,5,41174.20549,0.0,12209.92759,31691.995,31007.12491,36627.90245,
1.38,554.28693,+,48643.19,,,5,48643.19,225.5104578,105.1552596,17605.33074,14297.76948,14295.1141,
1.382,650.44635,+,82706.6957,,,4,82706.6957,0.0,16345.58383,56915.65244,72488.50068,71458.25362,
1.384,424.34119,+,47957.1238,AC 18:2,AC,4,47957.1238,0.0,134.6299718,35472.66541,40100.27123,40292.26002,
1.384,556.44135,+,25055.39744,,,4,25055.39744,0.0,452.4168478,17827.30614,19879.56051,16871.25181,
1.387,694.47211,+,59009.07347,,,4,59009.07347,0.0,14788.14249,46003.67209,47098.91798,54476.91955,
1.388,297.24271,-,202707.015,,,3,178481.508,24925.50258,0.0,196084.9137,164610.1828,202707.015,
1.388,583.2323,+,61675.08748,,,2,61675.08748,0.0,819.8231179,15159.29642,10379.97349,10320.10541,
1.396,606.42041,+,89386.14053,,,4,89386.14053,0.0,16527.75818,65452.14316,70911.60018,73543.99602,
1.4,744.42853,+,103857.7068,,,4,103857.7068,0.0,164.1587487,74541.23163,80772.03248,80694.22511,
1.402,523.3233,+,36284.03215,,,4,36284.03215,0.0,9252.986429,31494.2698,33765.40718,32808.34836,
1.405,337.20493,-,129290.418,,,4,74706.4307,13317.02036,0.0,119691.7653,129290.418,129088.7938,
1.412,600.46783,+,17595.07473,,,3,17595.07473,0.0,480.2621131,15300.18723,12917.35277,13207.34899,
1.412,411.24167,-,17409.12494,,,3,11219.04381,615.1465609,0.0,17409.12494,12676.49872,15616.43695,
1.422,650.40265,+,66811.64138,,,7,66811.64138,174.1997724,4118.184426,39729.61495,51404.28933,47532.38293,
1.433,718.53082,+,39275.50133,,,4,39275.50133,0.0,311.2837889,28911.98062,35496.55092,37650.45875,
1.442,504.30801,+,187771.7623,LysoPE 20:3,LysoPE,7,187771.7623,202.6506722,135.0009895,71607.07411,73074.8513,73218.10444,
1.451,528.27258,-,50474.10388,,,5,50474.10388,161.6044838,92.45606758,12527.79334,12578.31044,12848.27959,
1.453,313.07788,-,140315.3095,,,5,137176.5536,18037.24128,0.0,74412.57244,140315.3095,112932.408,
1.458,546.35516,+,1255055.268,LysoPC 20:3,LysoPC,8,1255055.268,0.0,154.2634057,906117.8681,1041182.751,1052856.422,
1.458,644.32336,+,36426.42434,,,4,36426.42434,0.0,157.1027574,25655.11664,30250.68569,30174.26132,
1.464,508.3396,+,67437.60066,LysoPC 17:1,LysoPC,4,67437.60066,0.0,132.5159525,47027.36303,54917.61602,50609.6998,
1.467,389.07568,-,68650.2396,,,4,68650.2396,20415.91839,0.0,49255.56076,54777.73558,56468.63498,
1.481,768.32214,+,31745.04409,,,3,28459.19665,0.0,132.6792293,28934.04001,24718.45282,31745.04409,
1.49,784.46008,+,83096.81764,,,2,81098.31775,0.0,244.7158047,74365.11176,68021.1877,83096.81764,
1.495,677.50684,+,75718.0455,,,4,75718.0455,0.0,163.3075861,51421.80205,73772.13827,60253.32913,
1.496,525.17969,+,109366.6075,,,3,64058.64908,0.0,15883.18072,51109.51454,57611.86981,109366.6075,
1.496,669.29565,-,53001.97259,,,4,30427.76067,7563.831298,0.0,49107.18246,46542.27797,53001.97259,
1.511,969.51538,+,25126.33171,,,4,22040.35433,0.0,112.8435267,25126.33171,21287.35205,22657.21459,
1.526,419.23428,+,86984.28021,,,4,55396.62169,0.0,2070.654972,78323.75229,86984.28021,84772.39444,
1.528,473.28171,-,1368398.999,,,7,1254066.218,10725.40385,4082.429462,1289734.893,1296984.089,1368398.999,
1.528,525.22705,-,32758.54486,,,4,26578.47863,177.7174708,0.0,31537.477,26711.31139,32758.54486,
1.533,533.34991,+,141478.087,,,4,141478.087,0.0,109.4725476,49985.54152,37191.78982,42744.9502,
1.536,655.36017,-,30315.70621,,,3,9348.355236,192.1369279,0.0,28645.42307,27270.58165,30315.70621,
1.549,757.30853,-,13085.82997,,,3,11802.64743,112.3353808,0.0,11915.21874,13085.82997,10095.73991,
1.551,574.39423,+,29950.6267,,,4,29950.6267,0.0,7858.302885,13751.58061,24215.21784,21754.65398,
1.554,373.04431,-,261315.3478,,,5,247780.4904,60142.43263,0.0,261315.3478,99138.18091,106803.2804,
1.567,417.2269,-,39856.51539,,,2,25826.98763,206.589176,0.0,18228.0473,39856.51539,39705.98262,
1.568,526.31281,+,656464.1604,,,7,656464.1604,670.0681522,1200.645728,238581.3334,261649.8914,245748.2058,
1.568,800.48999,+,58796.31167,,,4,58796.31167,0.0,244.1372446,42386.8142,52403.9949,47782.44125,
1.57,740.39862,-,88668.2269,,,6,88668.2269,125.5649708,197.2471292,63967.47333,59586.19078,50105.45449,
1.573,530.36792,+,44200.42876,,,4,44200.42876,0.0,10209.63472,24753.37527,24470.5193,30423.30246,
1.578,830.50043,+,32824.31134,,,4,32824.31134,0.0,89.15898601,18795.30838,20050.541,19303.71879,
1.588,357.01285,-,79418.1409,,,4,70064.33291,17757.92711,0.0,75459.26666,70293.26422,79418.1409,
1.597,278.17526,-,78335.707,,,4,46607.53917,261.8272013,0.0,72865.05454,53203.69343,78335.707,
1.599,676.41736,+,71199.35948,,,6,71199.35948,192.6512519,240.9431609,43251.84698,52817.20221,44365.63936,
1.603,492.23926,+,46376.05434,,,4,42252.3636,0.0,86.87067501,38199.95686,43471.63664,46376.05434,
1.604,436.2811,+,114678.5019,,,4,114678.5019,0.0,112.0083334,74767.37059,72468.91933,76939.19803,
1.609,454.29166,+,3312353.279,LysoPE 16:0,LysoPE,7,3312353.279,2337.907711,1519.854689,1779926.367,1713468.189,1506342.598,
1.609,381.23071,-,92805.13638,,,4,66760.23452,3338.405951,0.0,92105.75108,91661.61804,92805.13638,
1.611,247.16959,-,31707.82419,,,3,27633.65037,1658.460829,0.0,26557.03407,28369.65304,31707.82419,
1.617,820.5979,+,43403.80423,,,3,43403.80423,0.0,352.095209,33474.9527,38604.82007,43050.2792,
1.618,947.60992,-,76331.31543,,,5,76331.31543,110.8392182,151.152004,53419.84866,45962.74495,45323.69436,
1.627,535.21863,-,59678.17752,,,4,51830.6145,172.6734685,0.0,59678.17752,57203.71139,52299.92472,
1.627,459.24747,+,34854.67145,,,4,22944.95732,0.0,132.0368041,26536.94337,34854.67145,33860.37514,
1.631,1013.65198,+,411829.648,,,4,369989.4902,0.0,145.9934916,411829.648,392486.772,328278.5116,
1.633,496.33853,+,2.740280295E7,LysoPC 16:0,LysoPC,5,2.740280295E7,0.0,32380.44101,1.655355214E7,2.199405757E7,1.889623085E7,
1.634,594.3064,+,729242.3496,,,4,729242.3496,0.0,1941.299579,423059.0496,490166.398,464696.9274,
1.634,599.43793,+,170676.0312,,,4,170676.0312,0.0,78.12614068,126798.6568,131075.2667,116314.2441,
1.634,876.33881,-,23769.15454,,,4,18555.96146,184.8174498,0.0,19903.87892,23769.15454,14921.54587,
1.635,480.30823,-,1418413.247,,,4,1418413.247,6156.014701,0.0,1346114.152,1163564.709,1178182.089,
1.635,712.33447,-,150512.9882,,,4,150512.9882,404.4923655,0.0,131411.5955,147595.3106,123539.4279,
1.635,634.3562,-,104876.0984,,,3,104876.0984,564.9260024,0.0,90984.21489,104387.7615,85075.53885,
1.635,1039.66797,+,102089.596,,,2,102089.596,0.0,165.0668785,68096.14951,68185.76261,64725.38096,
1.635,794.33734,-,44047.15818,,,4,41616.61464,317.700985,0.0,33971.22126,44047.15818,39819.6845,
1.636,718.35309,-,15589.31125,,,4,14826.58026,175.0661778,0.0,15589.31125,13678.74816,12498.50613,
1.637,1207.66528,-,20808.35652,,,3,19548.3147,115.8523418,0.0,18538.32399,20808.35652,18696.46075,
1.639,1131.67725,-,14948.31328,,,3,12673.76743,103.110087,0.0,13267.88409,11643.41155,14948.31328,
1.639,870.32263,-,13396.74595,,,2,13396.74595,159.2651017,0.0,10948.58871,11685.02051,13036.91469,
1.639,1289.66724,-,13290.36695,,,3,11064.88317,101.5581565,0.0,10072.39819,10015.91353,13290.36695,
1.642,613.43793,+,90532.7855,,,6,90532.7855,193.4321929,414.7914629,74731.39944,65232.4493,58598.9821,
1.645,397.23691,-,70492.69213,,,4,70492.69213,210.7114117,123.9429333,42209.31454,42436.46206,44117.78114,
1.651,901.45642,-,25039.82478,,,2,21212.20859,214.8794441,0.0,17960.91901,25039.82478,22388.54515,
1.668,624.3855,+,129307.9331,,,7,129307.9331,1574.834105,18516.59772,58485.63045,98415.32622,97599.90053,
1.673,363.22015,-,29099.85608,,,4,24202.83956,163.9741797,0.0,21816.80974,21238.75149,29099.85608,
1.674,772.46063,+,48776.31751,,,5,48776.31751,228.965604,267.1219286,20899.59536,23988.27295,18606.94964,
1.678,582.33875,+,29434.47022,,,2,29434.47022,0.0,1538.720403,17004.3381,22607.24639,20979.23156,
1.68,576.40979,+,900121.4269,,,2,539160.5071,0.0,232549.8373,784913.5811,447810.774,900121.4269,
1.682,664.46228,+,360149.2072,,,3,225861.073,0.0,84270.71483,205961.2654,190094.1926,360149.2072,
1.684,566.34528,-,54084.2067,LysoPC 17:1,LysoPC,2,54084.2067,274.7422466,691.1639014,34709.34766,45431.60707,40138.62245,
1.689,796.54004,+,76182.99992,,,3,76182.99992,0.0,10703.92714,34899.77281,48534.7944,48878.7662,
1.691,299.25833,-,107537.9301,,,4,91156.53794,7094.033142,0.0,107537.9301,96246.69759,102885.8788,
1.693,530.32336,+,367376.2015,LysoPE 22:4,LysoPE,8,367376.2015,246.0541848,182.1586327,192392.0789,196580.8268,182765.1607,
1.693,798.47443,+,82969.45228,,,4,82969.45228,0.0,255.3115837,49612.58059,63290.34909,53805.8569,
1.702,840.56567,+,28375.70881,,,4,26795.44429,0.0,4043.045585,20339.95989,28184.47085,28375.70881,
1.703,753.38257,-,17628.16335,,,4,15391.57523,175.8949249,0.0,15215.11144,15294.57531,17628.16335,
1.715,339.28842,+,89170.47365,,,2,89170.47365,0.0,164.0244456,751.9388346,1018.842136,1270.387467,
1.716,522.35455,+,6293774.304,LysoPC 18:1,LysoPC,11,6293774.304,0.0,8214.782233,4419176.328,5162408.34,3259605.081,
1.716,620.43622,+,624827.3508,,,4,330043.1293,0.0,98004.61733,242039.3015,419357.4934,624827.3508,
1.717,674.18207,-,367819.2761,,,3,367819.2761,784.4730441,0.0,235268.4863,115225.8662,157899.8308,
1.719,708.48804,+,136030.5289,,,5,120641.2028,0.0,35433.67663,108534.7278,130482.4413,136030.5289,
1.73,752.51434,+,81265.20578,,,4,79874.45504,0.0,15072.23688,62151.10664,49795.94067,81265.20578,
1.746,532.38373,+,949235.5665,,,3,541837.3424,0.0,205229.9378,649040.9203,949235.5665,941504.5704,
1.752,614.17987,+,1691533.808,,,2,1691533.808,0.0,906.2907294,1088865.144,1212708.775,1475740.98,
1.756,444.33102,+,268627.7661,,,5,268627.7661,0.0,47045.90061,59713.83058,53351.47041,54220.36755,
1.757,488.35721,+,561539.7184,,,5,561539.7184,0.0,179145.8275,308084.3737,224812.4894,437320.556,
1.759,620.32263,+,127915.2348,,,8,127915.2348,0.0,170.5323009,86985.17441,121283.9962,104916.2099,
1.76,661.46198,+,406900.3948,,,3,43641.03685,0.0,78898.76872,385388.986,31809.48114,406900.3948,
1.762,351.22073,-,28394.82165,,,4,20272.30177,3254.211986,0.0,28394.82165,24362.4961,27749.6235,
1.767,617.43634,+,87528.11445,,,3,87528.11445,0.0,13265.61897,59052.14247,64884.53669,83610.43392,
1.778,425.25723,-,67449.8176,,,4,26563.80264,2134.018498,0.0,35062.68681,59950.95177,67449.8176,
1.78,506.32376,-,219344.0291,,,6,145435.0692,195.3283256,0.0,116547.6161,180380.3525,219344.0291,
1.782,636.38556,+,34397.58219,,,3,34397.58219,0.0,317.9899367,23265.0245,25185.99172,31620.03174,
1.785,573.41034,+,124906.0788,,,3,124906.0788,0.0,16192.42514,73108.16701,118020.6864,107961.476,
1.793,529.38397,+,164166.078,,,3,164166.078,0.0,19383.4548,48011.57779,71065.82585,70707.35148,
1.795,560.41412,+,25137.14522,,,2,7411.694778,0.0,5815.519523,8351.008845,17364.49784,25137.14522,
1.797,480.30765,+,1413570.584,LysoPE 18:1,LysoPE,8,1413570.584,1244.194374,653.3603905,498842.7791,527745.1352,554862.7018,
1.799,948.45795,+,47496.50498,,,2,44288.0362,0.0,220.8531383,47377.58768,47327.75027,47496.50498,
1.8,722.46747,+,60981.76814,,,2,60981.76814,0.0,14308.35105,41413.08445,30028.12573,52132.33652,
1.801,462.2973,+,49822.51906,,,4,36167.51483,0.0,119.8319082,36311.88432,49822.51906,38806.89367,
1.804,636.28235,-,12370.85393,,,4,12370.85393,148.845147,0.0,11226.48556,11294.41027,10604.07279,
1.808,516.38873,+,37692.05555,,,2,14484.80443,0.0,12319.37681,11913.94746,25925.40755,37692.05555,
1.823,840.52197,+,49649.35259,,,4,49649.35259,0.0,389.3058244,34552.70219,43074.8763,42278.88037,
1.83,634.41498,+,134837.5512,,,4,120964.3901,0.0,36070.96885,83108.33433,85908.38545,134837.5512,
1.836,581.36432,-,343418.3577,,,2,343418.3577,176.740613,0.0,336040.3886,136987.6705,147109.1372,
1.841,596.35468,+,83498.97119,,,7,83498.97119,3290.576084,7154.668283,38914.13135,50793.80176,46233.21069,
1.849,610.33429,+,94568.16201,,,6,94568.16201,308.7719331,477.9264446,35342.53404,46580.62143,48317.24236,
1.853,441.2023,-,252948.3343,,,4,227887.1654,2718.097436,0.0,244020.0501,252948.3343,251660.3001,
1.857,666.43323,+,560493.3357,,,9,560493.3357,68441.61435,114457.8247,278151.5774,364392.6907,379891.5516,
1.866,439.34122,+,87758.9209,,,4,42344.66294,0.0,3677.696851,87758.9209,53827.73207,65063.78032,
1.877,699.37146,+,122312.6765,,,8,122312.6765,4639.088632,1596.968862,60821.69786,63173.18733,62812.74192,
1.887,482.36005,+,90948.95897,,,4,90948.95897,0.0,3143.978682,67672.53845,77890.01932,71213.01986,
1.897,426.35715,+,68188.67093,AC 18:1,AC,4,68188.67093,0.0,173.3004959,51911.30513,60132.26048,58894.65003,
1.899,469.28336,-,34330.47764,,,4,12314.02716,928.2024999,0.0,24630.18031,34330.47764,26063.18702,
1.915,679.34338,+,44288.26457,,,2,33992.14552,0.0,204.3884023,23991.67996,44288.26457,30426.54814,
1.917,548.37061,+,149117.3814,LysoPC 20:2,LysoPC,3,91499.17826,0.0,1798.964721,52284.85042,149117.3814,84077.3277,
1.924,250.14426,-,46467.25415,,,4,46467.25415,13750.50021,0.0,32104.09312,30344.10724,29754.06129,
1.929,538.31378,+,332480.3638,,,7,332480.3638,274.2971645,713.1493977,103439.6821,163825.0219,170992.2168,
1.941,664.41833,+,26163.9914,,,4,26163.9914,0.0,655.5897813,20882.92756,23268.86715,24784.6454,
1.963,624.35071,+,88978.39489,,,5,88978.39489,294.6653555,218.9618244,36800.36097,44398.69239,42923.77834,
1.966,411.09326,+,81652.18352,,,4,81652.18352,0.0,14136.93742,37732.80787,55879.46341,39471.55561,
2.005,275.20139,-,107824.2083,,,5,97324.644,364.5297656,0.0,24456.35889,24548.49041,107824.2083,
2.005,513.30957,-,24778.42423,,,2,14205.19805,469.2778864,0.0,24778.42423,16067.4795,17982.20523,
2.011,580.36115,+,872444.6641,,,4,852529.3074,0.0,3900.879433,588345.7822,872444.6641,664437.8441,
2.03,634.37213,+,114664.8303,,,4,114664.8303,0.0,188.6516261,64914.61186,78152.41918,63691.0312,
2.054,468.30862,+,42316.75847,LysoPE 17:0,LysoPE,6,42316.75847,145.1758767,97.71126327,12949.28562,14864.91147,12636.8059,
2.057,505.28,-,21747.2277,,,4,14474.17965,209.6630631,0.0,21321.73207,21747.2277,21620.07975,
2.059,395.24652,-,24885.22289,,,2,8579.874369,1942.122697,0.0,16154.82951,24885.22289,20099.63188,
2.061,599.35931,-,195950.4204,,,4,176043.3086,307.0129954,0.0,195950.4204,175014.4644,191166.9874,
2.078,725.388,+,55797.13468,,,4,55797.13468,429.8021305,455.8282163,26110.56803,25084.87576,24953.66438,
2.089,510.35535,+,299399.0611,LysoPC 17:0,LysoPC,8,299399.0611,0.0,752.7969437,203217.5129,219118.5313,207519.7997,
2.094,552.32947,+,93608.76218,,,7,93608.76218,272.6787569,576.0645594,38657.29511,48761.75601,50481.09111,
2.103,385.11478,-,24222.89625,,,3,17934.11207,678.5152638,0.0,22984.23645,21288.74926,24222.89625,
2.116,508.3764,+,63407.53727,,,4,63407.53727,0.0,135.7931572,48830.5592,53774.9563,51255.00496,
2.139,594.37708,+,638176.4847,,,4,638176.4847,0.0,6390.028007,503009.4142,513398.979,546752.5212,
2.139,635.33551,-,180785.012,,,5,82641.72636,223.0559063,0.0,52780.79339,65852.56943,180785.012,
2.146,786.47711,+,84386.35708,,,4,84386.35708,0.0,217.5527459,52201.72535,70677.14886,72380.84025,
2.187,606.37695,+,211649.3265,,,4,211649.3265,0.0,372.8985681,110788.7097,144352.5672,120012.5406,
2.19,744.42896,+,72875.41323,,,9,72875.41323,250.1337449,137.5663862,38576.12038,36669.47099,57815.23348,
2.215,647.53314,+,49412.49958,,,4,49412.49958,0.0,201.9522891,31443.05529,39964.45379,36218.96191,
2.236,556.44189,+,103239.4715,,,4,103239.4715,0.0,19799.27696,63177.90662,63571.9728,64020.74664,
2.25,512.41577,+,110323.208,,,3,110323.208,0.0,25162.61928,71618.79591,55902.87292,55314.26589,
2.25,680.39166,+,24151.0728,,,3,22054.13989,0.0,160.2671174,16151.75346,18527.78092,24151.0728,
2.251,942.63586,+,56379.39632,,,4,43988.4959,0.0,3003.55862,45497.98529,56379.39632,42759.42979,
2.262,578.34534,+,301938.5118,,,7,301938.5118,153.0575142,134.8712183,61932.4119,162894.0697,69949.63041,
2.266,838.50653,+,43715.78537,,,3,26686.92711,0.0,194.0452558,28936.45257,26202.30029,43715.78537,
2.273,898.60956,+,68996.41403,,,4,63138.39674,0.0,4153.528547,65864.99759,68996.41403,68332.67812,
2.276,737.38861,-,112758.2381,,,7,112758.2381,164.6372764,120.0325853,67652.96465,67446.72582,75530.47924,
2.284,251.2012,-,89530.93498,,,4,86318.13597,928.3148074,0.0,88833.6475,87672.23742,89530.93498,
2.291,854.58221,+,92329.29721,,,4,92152.2118,0.0,5585.962708,90378.94671,92329.29721,88811.71574,
2.303,706.46545,+,87277.31652,,,2,87277.31652,0.0,196.4243978,85847.66848,70537.45443,62743.84663,
2.306,610.37152,+,38228.2011,,,4,38228.2011,0.0,227.8218044,28295.16571,30830.35056,26044.13345,
2.308,810.5564,+,123461.971,,,4,105770.1283,0.0,7027.034583,123461.971,118429.1805,100942.6135,
2.312,620.39221,+,700021.9348,,,3,700021.9348,0.0,779.4025521,625897.7539,644930.0513,532001.4522,
2.314,664.38171,+,35699.99654,,,4,35699.99654,0.0,153.9449934,31700.28748,30840.98628,29700.9434,
2.33,538.31396,+,58553.4519,,,4,56662.17924,0.0,169.0529194,42026.75726,58553.4519,49179.83623,
2.33,325.21695,-,33057.30039,,,4,30254.09964,255.1123519,0.0,29796.24717,30215.88885,33057.30039,
2.333,766.53101,+,138614.3262,,,4,138614.3262,0.0,8129.533541,122853.7285,127084.9493,119346.2233,
2.347,678.43402,+,37087.66031,,,4,33582.1865,0.0,2401.429284,37087.66031,31231.61652,29966.26341,
2.352,722.50525,+,146644.1085,,,4,146644.1085,0.0,7906.300147,134823.3666,136618.7372,146382.8875,
2.368,580.36115,+,350359.1614,,,4,350359.1614,0.0,3088.823104,238631.3752,228586.1471,209592.6282,
2.374,678.47864,+,156902.1784,,,4,156902.1784,0.0,8682.920707,134198.9582,130998.0348,124978.5663,
2.385,698.42468,-,43479.00697,,,4,43479.00697,542.1662387,0.0,40011.3979,36537.10709,35545.57878,
2.387,698.43848,+,51361.43147,,,4,25407.96507,0.0,228.9715743,51361.43147,49260.92298,48622.32608,
2.406,653.30042,+,45366.27099,,,2,26775.53087,0.0,6223.446486,45366.27099,24838.15237,21484.14703,
2.408,656.39227,+,52522.09631,,,3,52522.09631,0.0,330.0831572,48322.32901,38720.13189,36106.8799,
2.416,590.42627,+,134495.1381,,,4,134495.1381,0.0,7451.470775,108893.4124,105847.7045,95460.21299,
2.44,489.27692,-,43475.86924,,,4,16976.93335,184.0561702,0.0,35375.47035,37584.08309,43475.86924,
2.443,301.21667,-,1067581.534,,,4,875528.3457,371.4695137,0.0,908831.3568,1067581.534,1030979.206,
2.445,383.21979,-,36935.24984,,,4,26167.87641,132.2027619,0.0,36935.24984,31618.48196,29618.27648,
