MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
2579,9.788,1,PE 18:0_22:5 [M-H]-;,792.549,792.5543,-6.6872,881,932,62,PE 18:0_22:5 [M-H]-(62) / PE-NMe2 16:0_22:5 [M-H]-(14) / PE 20:4_20:1 [M-H]-(24),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 283.2643 | 285.2588 | 329.2486 | 168.0431 | 255.233 | 259.2431 | 303.233 | 309.2799 | 
2580,9.792,1,PC 18:2_18:0 [M+Ac-H]-;,844.606,844.6068,-0.9472,740,740,100,PC 18:2_18:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 279.233 | 283.2643 | 770.5705 | 
2581,9.795,1,PE-NMe2 18:0_20:4 [M-H]-;,794.572,794.57,2.5171,890,913,100,PE-NMe2 18:0_20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 168.0431 | 283.2643 | 303.233 | 
2582,9.798,1,CL 20:4_20:0_17:1_22:0 [M-H]-;,1552.13,1552.1209,5.8629,56,1000,0,,true,true,LipiDex_HCD_Acetate.msp,152.9958 | 267.233 | 303.233 | 311.2956 | 339.3269 | 403.2255 | 421.2361 | 439.2255 | 447.2881 | 457.2361 | 465.2987 | 475.3194 | 493.33 | 743.5596 | 751.5283 | 879.5522 | 887.5209 | 
2583,9.802,1,PE 16:0_18:1 [M-H]-;,716.523,716.523,0.0,897,897,100,PE 16:0_18:1 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 255.233 | 281.2486 | 
2584,9.805,1,PI 17:1_18:0 [M-H]-;,849.544,849.5493,-6.2386,37,996,0,,true,true,LipiDex_HCD_Acetate.msp,78.9591 | 96.9696 | 152.9958 | 223.0013 | 241.0119 | 267.233 | 283.2643 | 565.2783 | 581.3096 | 
2588,9.82,1,CL 20:4_20:3_18:0_20:0 [M-H]-;,1534.082,1534.074,5.2149,122,519,0,,true,true,LipiDex_HCD_Acetate.msp,152.9958 | 283.2643 | 303.233 | 305.2486 | 311.2956 | 419.2568 | 437.2674 | 439.2255 | 441.2411 | 447.2881 | 457.2361 | 459.2517 | 465.2987 | 731.5596 | 745.4814 | 867.5522 | 881.4739 | 
2590,9.827,1,PE 18:0_20:4 [M-H]-;,766.538,766.5387,-0.9132,879,880,100,PE 18:0_20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 259.2431 | 283.2643 | 303.233 | 
2595,9.847,1,PC 17:0_18:2 [M+Ac-H]-;,830.592,830.5911,1.0836,285,998,0,,true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 269.2486 | 279.233 | 756.5549 | 
2598,9.854,1,PE 18:1_18:1 [M-H]-;,742.54,742.5387,1.7508,994,1000,100,PE 18:1_18:1 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 281.2486 | 
2600,9.862,1,Cer[NS] d19:0_15:1 [M+Ac-H]-;,596.525,596.5254,-0.6705,19,1000,0,,true,true,LipiDex_HCD_Acetate.msp,221.1911 | 238.2176 | 239.2017 | 253.2537 | 264.2333 | 279.2693 | 280.2282 | 536.5048 | 
2601,9.865,1,Cer[NS] d18:1_16:0 [M-H]-;,536.504,536.5043,-0.5592,890,945,100,Cer[NS] d18:1_16:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,237.2224 | 254.2489 | 255.233 | 263.238 | 280.2646 | 296.2595 | 488.4837 | 506.4943 | 
2602,9.869,1,PC 16:0_18:1 [M+Ac-H]-;,818.594,818.5911,3.5427,768,773,100,PC 16:0_18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 255.233 | 281.2486 | 744.5549 | 
2607,9.887,1,PG[OH] OH-22:1_18:0 [M-H]-;,847.615,847.6064,10.1462,13,1000,100,PG[OH] OH-22:1_18:0 [M-H]-(100),true,true,LipiDex_HCD_Hydroxy.msp,152.9958 | 283.2643 | 353.3061 | 637.4086 | 665.4399 | 707.4505 | 735.4818 | 
2608,9.89,1,PE-NMe2 20:4_22:1 [M-H]-;,848.613,848.6169,-4.5957,226,1000,0,,true,true,LipiDex_HCD_Acetate.msp,78.9591 | 168.0431 | 303.233 | 337.3112 | 
2610,9.898,1,PC 18:2_20:1 [M+Ac-H]-;,870.622,870.6224,-0.4594,663,700,85,PC 18:2_20:1 [M+Ac-H]-(85) / PC 18:0_20:3 [M+Ac-H]-(15),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 279.233 | 309.2799 | 796.5862 | 283.2643 | 305.2486 | 
2611,9.902,1,PC 18:0_20:4 [M+Ac-H]-;,868.609,868.6068,2.5328,830,835,100,PC 18:0_20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 283.2643 | 303.233 | 794.5705 | 
2618,9.927,1,PS 18:0_22:6 [M-H]-;,834.526,834.5285,-2.9957,256,473,100,PS 18:0_22:6 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 283.2643 | 327.233 | 419.2568 | 463.2255 | 747.497 | 
2620,9.935,1,PC 18:2_18:0 [M+Ac-H]-;,844.606,844.6068,-0.9472,718,719,100,PC 18:2_18:0 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 279.233 | 283.2643 | 770.5705 | 
2621,9.938,1,PE 16:0_18:1 [M-H]-;,716.523,716.523,0.0,865,877,76,PE 16:0_18:1 [M-H]-(76) / PE-NMe2 16:1_16:0 [M-H]-(13) / PE 16:1_18:0 [M-H]-(11),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 255.233 | 281.2486 | 168.0431 | 253.2173 | 283.2643 | 
2622,9.942,1,PE 18:0_22:5 [M-H]-;,792.553,792.5543,-1.6403,864,926,62,PE 18:0_22:5 [M-H]-(62) / PE-NMe2 16:0_22:5 [M-H]-(11) / PE 20:4_20:1 [M-H]-(27),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 283.2643 | 285.2588 | 329.2486 | 168.0431 | 255.233 | 259.2431 | 303.233 | 309.2799 | 
2623,9.945,1,CL 20:4_20:0_17:1_22:0 [M-H]-;,1552.129,1552.1209,5.2187,37,1000,0,,true,true,LipiDex_HCD_Acetate.msp,152.9958 | 267.233 | 303.233 | 311.2956 | 339.3269 | 403.2255 | 421.2361 | 439.2255 | 447.2881 | 457.2361 | 465.2987 | 475.3194 | 493.33 | 743.5596 | 751.5283 | 879.5522 | 887.5209 | 
2624,9.949,1,PC 18:0_22:5 [M+Ac-H]-;,894.622,894.6224,-0.4471,922,958,100,PC 18:0_22:5 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 283.2643 | 329.2486 | 820.5862 | 
2625,9.953,1,PE-NMe2 18:2_18:0 [M-H]-;,770.57,770.57,0.0,742,742,100,PE-NMe2 18:2_18:0 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 168.0431 | 279.233 | 283.2643 | 
2627,9.96,1,PC 19:0_20:4 [M+Ac-H]-;,882.622,882.6224,-0.4532,818,835,100,PC 19:0_20:4 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 297.2799 | 303.233 | 808.5862 | 
2628,9.964,1,PE 19:0_22:6 [M-H]-;,804.554,804.5543,-0.3729,845,849,100,PE 19:0_22:6 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 283.2431 | 297.2799 | 327.233 | 
2629,9.967,1,PC 15:1_20:4 [M+Ac-H]-;,824.543,824.5442,-1.4553,4,1000,0,,true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 239.2017 | 303.233 | 750.5079 | 
2630,9.971,1,PE 18:0_20:4 [M-H]-;,766.539,766.5387,0.3914,879,879,100,PE 18:0_20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 259.2431 | 283.2643 | 303.233 | 
2631,9.974,1,PS 18:0_20:4 [M-H]-;,810.529,810.5285,0.6169,611,634,89,PS 18:0_20:4 [M-H]-(89) / PS 18:2_20:2 [M-H]-(11),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 283.2643 | 303.233 | 419.2568 | 439.2255 | 723.497 | 279.233 | 307.2643 | 415.2255 | 443.2568 | 
2635,9.989,1,PE 18:2_18:0 [M-H]-;,742.54,742.5387,1.7508,713,729,87,PE 18:2_18:0 [M-H]-(87) / PE 18:1_18:1 [M-H]-(13),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 235.2431 | 279.233 | 283.2643 | 281.2486 | 
2638,9.999,1,PC 17:0_18:2 [M+Ac-H]-;,830.592,830.5911,1.0836,283,1000,0,,true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 269.2486 | 279.233 | 756.5549 | 
2641,10.013,1,PC 17:0_20:3 [M+Ac-H]-;,856.607,856.6068,0.2335,317,999,0,,true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 269.2486 | 305.2486 | 782.5705 | 
2644,10.023,1,PE-NMe2 18:0_20:3 [M-H]-;,796.585,796.5856,-0.7532,806,806,100,PE-NMe2 18:0_20:3 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 168.0431 | 283.2643 | 305.2486 | 
2645,10.028,1,PC 16:0_18:1 [M+Ac-H]-;,818.591,818.5911,-0.1222,758,789,100,PC 16:0_18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 255.233 | 281.2486 | 744.5549 | 
