Checked,Ion,Charge,Molecular Weight,m/z,RT [min],FWHM [min],# MI,Area,Parent Area [%],Study File ID
FALSE,[M+H]+1,1,729.52965,730.53693,8.038,0.071,6,199599609,93.124,F1
FALSE,[M+H]+1,1,729.53002,730.53729,8.044,0.073,6,186796990.5,94.902,F9
FALSE,[M+H]+1,1,729.52941,730.53668,8.035,0.073,6,170222905.1,94.152,F8
FALSE,[M+H]+1,1,729.52977,730.53705,8.034,0.074,6,168774693.2,94.236,F7
FALSE,[M+H]+1,1,757.56151,758.56879,8.825,0.085,6,162516770.4,93.646,F1
FALSE,[M+H]+1,1,757.56133,758.5686,8.825,0.082,5,151311061.2,94.63,F9
FALSE,[M+H]+1,1,757.56096,758.56824,8.82,0.083,6,148417147.7,94.555,F7
FALSE,[M+H]+1,1,757.56078,758.56805,8.819,0.084,5,146591940.5,94.536,F8
FALSE,[M+H]+1,1,731.54619,732.55347,8.76,0.072,5,111776257.2,93.557,F1
FALSE,[M+H]+1,1,847.76213,848.76941,17.211,0.117,5,104744955.6,100,F1
FALSE,[M+H]+1,1,731.54558,732.55286,8.755,0.072,6,104367462.2,94.648,F8
FALSE,[M+H]+1,1,731.54582,732.5531,8.755,0.071,6,103560569.9,94.493,F7
FALSE,[M+H]+1,1,731.5457,732.55298,8.761,0.076,6,101767549.3,94.519,F9
FALSE,[M+H]+1,1,847.76152,848.7688,17.198,0.106,5,92032864.17,100,F7
FALSE,[M+H]+1,1,847.76152,848.7688,17.204,0.103,5,91879133.62,100,F8
FALSE,[M+H]+1,1,759.57695,760.58423,9.646,0.084,6,90852670.76,90.371,F1
FALSE,[M+H]+1,1,819.73076,820.73804,16.398,0.096,5,89423574.38,100,F1
FALSE,[M+H]+1,1,551.59966,552.60693,13.469,0.175,5,86275170.5,95.626,F1
FALSE,[M+H]+1,1,759.57659,760.58386,9.639,0.085,6,85977513.31,91.098,F8
FALSE,[M+H]+1,1,845.74578,846.75305,16.391,0.096,5,85604285.31,100,F1
FALSE,[M+H]+1,1,759.57713,760.58441,9.639,0.086,6,85319965.51,91.544,F7
FALSE,[M+H]+1,1,819.73052,820.73779,16.385,0.104,5,83446915.81,100,F8
FALSE,[M+H]+1,1,759.57689,760.58417,9.641,0.086,6,83423629.35,91.542,F9
FALSE,[M+H]+1,1,817.71489,818.72217,15.55,0.098,5,81674980.48,100,F1
FALSE,[M+H]+1,1,636.29704,637.30432,4.622,0.219,5,81442956.15,100,F7
FALSE,[M+H]+1,1,636.29686,637.30414,4.607,0.23,5,81274429.41,100,F8
FALSE,[M+H]+1,1,551.59966,552.60693,13.466,0.174,5,81059963.5,96.038,F8
FALSE,[M+H]+1,1,845.74535,846.75262,16.384,0.094,3,80275675.69,100,F7
FALSE,[M+H]+1,1,845.74541,846.75269,16.389,0.082,5,79135409.98,100,F8
FALSE,[M+H]+1,1,551.59984,552.60712,13.458,0.172,5,77947877.85,95.715,F7
FALSE,[M+H]+1,1,845.74535,846.75262,16.385,0.101,3,76669273.36,100,F9
FALSE,[M+H]+1,1,817.71465,818.72192,15.53,0.098,5,75168356.24,100,F7
FALSE,[M+H]+1,1,551.5999,552.60718,13.468,0.174,5,74906673.79,100,F9
FALSE,[M+H]+1,1,847.76171,848.76898,17.216,0.099,4,74750128.41,100,F9
FALSE,[M+H]+1,1,819.73039,820.73767,16.392,0.097,4,72631915.37,100,F7
FALSE,[M+H]+1,1,636.29729,637.30457,4.605,0.176,5,70456373.61,100,F1
FALSE,[M+H]+1,1,414.20326,415.21054,0.947,0.136,4,70440922.71,92.331,F1
FALSE,[M+H]+1,1,819.73039,820.73767,16.401,0.107,4,69139356.44,100,F9
FALSE,[M+H]+1,1,817.71501,818.72229,15.533,0.096,5,66422466.99,100,F9
FALSE,[M+H]+1,1,375.25118,376.25845,0.918,0.117,4,62593784.1,81.037,F1
FALSE,[M+H]+1,1,817.71477,818.72205,15.537,0.1,2,61242891.17,100,F8
FALSE,[M-H]-1,-1,284.27055,283.26328,6.624,0.069,4,56714744,100,F4
FALSE,[M-H]-1,-1,284.27067,283.2634,6.621,0.066,4,56636511.87,100,F5
FALSE,[M+H]+1,1,694.34984,695.35712,4.596,0.167,5,55371782.42,100,F1
FALSE,[M+H]+1,1,636.29692,637.3042,4.638,0.123,5,54601936.39,100,F9
FALSE,[M-H]-1,-1,284.27064,283.26337,6.632,0.069,4,53006133.36,100,F6
FALSE,[M-H]-1,-1,284.2707,283.26343,6.628,0.069,4,50786751.73,100,F1
FALSE,[M+H]+1,1,715.51463,716.52191,8.992,0.084,4,41588416.87,58.33,F1
FALSE,[M+H]+1,1,875.79271,876.79999,17.962,0.085,4,41456119.77,100,F1
FALSE,[M+H]+1,1,687.48314,688.49042,8.184,0.066,4,40009530.5,57.194,F1
FALSE,[M-H]-1,-1,687.4825,686.47522,8.192,0.055,5,39947423.5,100,F4
FALSE,[M+H]+1,1,715.51451,716.52179,9,0.082,5,38990128.45,92.847,F9
FALSE,[M+H]+1,1,715.51433,716.52161,8.997,0.082,5,38069719.38,92.45,F8
FALSE,[M+H]+1,1,653.32323,654.33051,4.606,0.173,5,37650429.33,100,F1
FALSE,[M+H]+1,1,715.51445,716.52173,8.997,0.082,5,37194942.04,100,F7
FALSE,[M-H]-1,-1,687.4825,686.47522,8.179,0.058,5,37144424.59,100,F5
FALSE,[M+H]+1,1,636.29729,637.30457,4.762,0.09,1,36920348.06,99.503,F1
FALSE,[M-H]-1,-1,789.55043,788.54315,8.052,0.076,6,35334818.49,100,F4
FALSE,[M+H]+1,1,849.77757,850.78485,17.98,0.108,5,35019208.82,100,F1
FALSE,[M+H]+1,1,875.79259,876.79987,17.958,0.102,2,34812030.49,100,F8
FALSE,[M+H]+1,1,821.74675,822.75403,17.224,0.113,3,34566086.34,100,F1
FALSE,[M+H]+1,1,875.79259,876.79987,17.955,0.1,2,34458727.38,100,F7
FALSE,[M-H]-1,-1,789.55067,788.5434,8.037,0.075,5,34359103.7,100,F5
FALSE,[M-H]-1,-1,789.55043,788.54315,8.039,0.077,5,34240338.94,100,F1
FALSE,[M+H]+1,1,636.29704,637.30432,4.769,0.076,1,34202574,96.005,F7
FALSE,[M+H]+1,1,636.29692,637.3042,4.76,0.086,1,34040550.52,95.858,F9
FALSE,[M-H]-1,-1,789.55061,788.54333,8.044,0.074,5,33603666.42,100,F6
FALSE,[M+H]+1,1,687.48314,688.49042,8.179,0.066,4,33553420.91,91.544,F7
FALSE,[M+H]+1,1,694.34941,695.35669,4.608,0.168,5,33314776.86,100,F8
FALSE,[M-H]-1,-1,817.58192,816.57465,8.826,0.083,5,32870980.27,100,F4
FALSE,[M+H]+1,1,694.34953,695.35681,4.615,0.155,5,32861683.33,100,F9
FALSE,[M-H]-1,-1,687.4825,686.47522,8.182,0.058,5,32859184.49,100,F6
FALSE,[M-H]-1,-1,817.58223,816.57495,8.82,0.082,5,32664368.85,100,F5
FALSE,[M-H]-1,-1,715.51399,714.50671,8.996,0.073,6,32626644.73,100,F5
FALSE,[M+H]+1,1,694.34953,695.35681,4.59,0.157,5,32539439.91,100,F7
FALSE,[M+H]+1,1,875.79277,876.80005,17.969,0.097,2,32069878.05,100,F9
FALSE,[M+H]+1,1,607.66228,608.66956,15.66,0.183,2,32041644.9,97.178,F1
FALSE,[M+H]+1,1,687.48314,688.49042,8.189,0.067,4,31778947.31,91.436,F9
FALSE,[M-H]-1,-1,715.51381,714.50653,8.999,0.08,5,31666720.22,100,F4
FALSE,[M+H]+1,1,720.49852,721.5058,9.823,0.082,5,31579375.38,100,F1
FALSE,[M+H]+1,1,821.74614,822.75342,17.215,0.103,5,31176433.11,100,F8
FALSE,[M-H]-1,-1,836.54017,835.5329,8.295,0.069,5,31001897.33,100,F5
FALSE,[M+H]+1,1,873.77611,874.78339,17.187,0.104,4,30934730.02,100,F8
FALSE,[M-H]-1,-1,817.58204,816.57477,8.826,0.083,5,30763323.38,100,F1
FALSE,[M+H]+1,1,849.77757,850.78485,17.973,0.102,5,30734081.66,100,F8
FALSE,[M-H]-1,-1,836.54005,835.53278,8.308,0.066,6,30728375.65,100,F4
FALSE,[M+H]+1,1,821.74626,822.75354,17.21,0.101,5,30725709.9,100,F7
FALSE,[M-H]-1,-1,817.58168,816.5744,8.819,0.083,5,30277217.1,100,F6
FALSE,[M+H]+1,1,687.48265,688.48993,8.181,0.067,3,30246814.04,90.318,F8
FALSE,[M+H]+1,1,849.7777,850.78497,17.968,0.1,3,29982771.16,100,F7
FALSE,[M-H]-1,-1,687.48262,686.47534,8.184,0.059,5,29944030.36,42.806,F1
FALSE,[M-H]-1,-1,696.31758,695.3103,4.591,0.212,5,29943082.81,100,F6
FALSE,[M-H]-1,-1,715.51405,714.50677,9,0.076,5,29710354.64,41.67,F1
FALSE,[M+H]+1,1,821.74645,822.75372,17.226,0.101,5,29559256.75,100,F9
FALSE,[M+H]+1,1,607.66234,608.66962,15.651,0.199,2,29500185.61,97.36,F9
FALSE,[M-H]-1,-1,715.51405,714.50677,8.995,0.075,6,29477069.53,100,F6
FALSE,[M+H]+1,1,607.66252,608.6698,15.644,0.188,2,29422940.5,97.225,F7
FALSE,[M+H]+1,1,607.66246,608.66974,15.649,0.186,2,29234162.79,100,F8
FALSE,[M+H]+1,1,873.77611,874.78339,17.169,0.104,4,29117759.47,100,F7
FALSE,[M-H]-1,-1,696.31758,695.3103,4.596,0.172,5,28900665.69,100,F5
FALSE,[M+H]+1,1,849.77776,850.78503,17.982,0.099,5,28570046.83,100,F9
FALSE,[M-H]-1,-1,696.31776,695.31049,4.588,0.191,5,28382755.33,100,F4
FALSE,[M+H]+1,1,873.77672,874.784,17.192,0.091,3,28308527.91,100,F1
FALSE,[M+H]+1,1,873.77623,874.78351,17.2,0.101,3,27537311.01,100,F9
FALSE,[M+H]+1,1,879.70934,880.71661,15.304,0.096,5,27482650.33,100,F1
FALSE,[M+H]+1,1,579.63109,580.63837,14.609,0.185,5,27299683.14,97.743,F1
FALSE,[M-H]-1,-1,696.31758,695.3103,4.595,0.17,5,27102546.32,100,F1
FALSE,[M+H]+1,1,523.56865,524.57593,12.34,0.195,5,26729133.58,100,F1
FALSE,[M+Na]+1,1,624.56821,647.55743,13.54,0.126,5,26584315.74,93.205,F1
FALSE,[M+Na]+1,1,624.56815,647.55737,13.535,0.122,5,26538346.38,93.384,F8
FALSE,[M+Na]+1,1,830.73392,853.72314,17.2,0.142,5,26403465.82,88.652,F7
FALSE,[M-H]-1,-1,836.54011,835.53284,8.293,0.068,6,25951566.88,100,F6
FALSE,[M+Na]+1,1,624.5684,647.55762,13.53,0.117,5,25769969.58,93.848,F7
FALSE,[M+H]+1,1,920.73509,921.74237,15.309,0.129,6,25757709.58,100,F1
FALSE,[M+H]+1,1,720.49883,721.5061,9.808,0.081,5,25363668.02,100,F7
FALSE,[M+H]+1,1,720.49852,721.5058,9.82,0.082,5,24931422.62,100,F9
FALSE,[M+H]+1,1,920.73442,921.7417,15.294,0.133,5,24832015.74,100,F8
FALSE,[M+Na]+1,1,828.71854,851.70776,16.404,0.119,5,24812326.19,89.01,F1
FALSE,[M+H]+1,1,579.63042,580.6377,14.606,0.179,5,24730820.47,98.021,F8
FALSE,[M+H]+1,1,720.49828,721.50555,9.816,0.084,5,24710670.82,100,F8
FALSE,[M+H]+1,1,433.30425,434.31152,0.892,0.128,3,24679902.79,100,F1
FALSE,[M-H]-1,-1,835.53511,834.52783,8.303,0.073,4,24655566.53,100,F1
FALSE,[M+Na]+1,1,830.73398,853.72321,17.198,0.126,5,24614361.65,88.271,F8
FALSE,[M+Na]+1,1,830.73447,853.72369,17.212,0.145,4,24353384.43,91.07,F1
FALSE,[M+H]+1,1,579.63109,580.63837,14.598,0.174,5,24350700.37,97.876,F7
FALSE,[M+H]+1,1,579.63109,580.63837,14.612,0.179,5,24223187.24,97.94,F9
FALSE,[M+H]+1,1,523.56883,524.57611,12.335,0.184,5,24179749.78,100,F9
FALSE,[M+Na]+1,1,800.68729,823.67651,15.539,0.121,5,24154902.38,86.248,F1
FALSE,[M+Na]+1,1,830.73441,853.72363,17.219,0.134,4,24018792.82,100,F9
FALSE,[M+H]+1,1,523.56896,524.57623,12.333,0.191,5,23782045.15,100,F7
FALSE,[M+Na]+1,1,800.68723,823.67645,15.519,0.124,5,23694602.26,84.996,F7
FALSE,[M+H]+1,1,523.56883,524.57611,12.336,0.186,5,23555716.9,100,F8
FALSE,[M+H]+1,1,850.7,851.70728,16.384,0.133,5,23545016.15,100,F7
FALSE,[M+H]+1,1,681.35454,682.36182,4.676,0.21,5,23504266.79,100,F8
FALSE,[M+Na]+1,1,828.71818,851.7074,16.389,0.143,5,23448650.49,88.993,F8
FALSE,[M+Na]+1,1,800.68723,823.67645,15.528,0.127,5,23252563.18,85.324,F8
FALSE,[M+H]+1,1,920.73509,921.74237,15.304,0.132,6,23192046.91,100,F9
FALSE,[M-H]-1,-1,1176.78023,1175.77295,8.75,0.076,6,23131141.91,100,F5
FALSE,[M+H]+1,1,920.73479,921.74207,15.289,0.126,5,22969720.58,100,F7
FALSE,[M+Na]+1,1,862.68192,885.67114,15.293,0.121,6,22846959.18,51.999,F1
FALSE,[M+H]+1,1,493.31597,494.32324,1.168,0.125,5,22684219.26,96.27,F1
FALSE,[M+Na]+1,1,624.56864,647.55786,13.538,0.125,5,22327012.39,93.832,F9
FALSE,[M+H]+1,1,824.68535,825.69263,16.404,0.135,4,22200747.5,100,F8
FALSE,[M+Na]+1,1,862.6818,885.67102,15.288,0.117,6,22137811.47,50.213,F7
FALSE,[M+Na]+1,1,800.68723,823.67645,15.533,0.118,5,21953496.88,85.502,F9
FALSE,[M-H]-1,-1,1176.77998,1175.77271,8.755,0.08,6,21804395.58,100,F4
FALSE,[M-H]-1,-1,791.56593,790.55865,8.756,0.079,5,21753915.6,100,F5
FALSE,[M+Na]+1,1,862.68149,885.67072,15.282,0.117,6,21572870.5,49.606,F8
FALSE,[M+H]+1,1,850.7003,851.70758,16.386,0.135,5,21465111.14,100,F9
FALSE,[M+Na]+1,1,802.70365,825.69287,16.413,0.119,4,21445968,88.944,F1
FALSE,[M-H]-1,-1,819.59779,818.59052,9.644,0.091,5,21413965.19,100,F4
FALSE,[M-H]-1,-1,1176.7801,1175.77283,8.743,0.082,6,21394444.7,100,F6
FALSE,[M-H]-1,-1,791.56611,790.55884,8.761,0.08,5,21179653.46,100,F4
FALSE,[M+Na]+1,1,862.6821,885.67133,15.301,0.122,6,21158586.52,50.786,F9
FALSE,[M-H]-1,-1,819.59791,818.59064,9.645,0.088,5,21042681.53,100,F1
FALSE,[M-H]-1,-1,808.50874,807.50146,7.611,0.052,5,20899812.84,100,F5
FALSE,[M-H]-1,-1,808.5085,807.50122,7.623,0.057,5,20778144.12,100,F4
FALSE,[M+Na]+1,1,802.70359,825.69281,16.41,0.139,4,20767749.36,99.086,F9
FALSE,[M-H]-1,-1,819.59761,818.59033,9.639,0.091,5,20685031.69,100,F5
FALSE,[M-H]-1,-1,791.56593,790.55865,8.759,0.077,4,20661876.06,100,F1
FALSE,[M+H]+1,1,549.62065,550.62793,11.577,0.112,5,20650633.51,100,F3
FALSE,[M+Na]+1,1,802.70328,825.6925,16.398,0.129,3,20413352.58,89.147,F7
FALSE,[M-H]-1,-1,791.56624,790.55896,8.753,0.08,5,20218226.43,100,F6
FALSE,[M+H]+1,1,879.70879,880.71606,15.291,0.099,5,19895353.98,100,F8
FALSE,[M+H]+1,1,787.58214,788.58942,8.032,0.085,4,19773554.02,100,F1
FALSE,[M+H]+1,1,662.44554,663.45282,9.819,0.072,5,19568946.74,93.972,F1
FALSE,[M-H]-1,-1,819.59779,818.59052,9.641,0.094,5,19437864.12,100,F6
FALSE,[M+H]+1,1,879.70909,880.71637,15.286,0.093,5,19351913.9,100,F7
FALSE,[M+H]+1,1,787.60887,788.61615,10.596,0.087,6,19079374.11,88.571,F1
FALSE,[M+H]+1,1,862.68285,863.69012,15.29,0.097,6,19078527.27,43.87,F8
FALSE,[M+H]+1,1,862.68315,863.69043,15.287,0.093,6,19043580.56,43.194,F7
FALSE,[M+H]+1,1,862.68334,863.69061,15.304,0.097,6,18785163.74,42.754,F1
FALSE,[M+H]+1,1,618.51921,619.52649,12.443,0.14,5,18664899.46,100,F1
FALSE,[M+H]+1,1,879.70946,880.71674,15.3,0.097,5,18308796.14,100,F9
FALSE,[M-H]-1,-1,808.5088,807.50153,7.631,0.054,5,18239757.74,100,F6
FALSE,[M+H]+1,1,862.68346,863.69073,15.299,0.098,6,17913320.48,42.997,F9
FALSE,[M+H]+1,1,493.31584,494.32312,1.183,0.088,5,17859325.88,96.479,F8
FALSE,[M+H]+1,1,493.3159,494.32318,1.179,0.09,5,17552691.27,96.79,F9
FALSE,[M+H]+1,1,662.44585,663.45313,9.815,0.07,5,17472779.88,93.225,F7
FALSE,[M+H]+1,1,759.50438,760.51166,7.784,0.122,4,17397456.87,57.965,F1
FALSE,[M+H]+1,1,636.29692,637.3042,4.539,0.092,2,17298624.04,100,F9
FALSE,[M+H]+1,1,787.60863,788.61591,10.59,0.086,6,17294500.27,89.367,F7
FALSE,[M-H]-1,-1,375.25096,374.24368,0.918,0.103,4,17283872.87,100,F2
FALSE,[M+H]+1,1,618.51903,619.52631,12.442,0.149,5,17269589.28,99.563,F8
FALSE,[M+H]+1,1,815.614,816.62128,8.826,0.088,4,17194691.13,100,F1
FALSE,[M+H]+1,1,787.6082,788.61548,10.593,0.088,6,17142275.37,89.297,F9
FALSE,[M+H]+1,1,787.6082,788.61548,10.588,0.087,6,17116652.61,99.525,F8
FALSE,[M+H]+1,1,618.5194,619.52667,12.438,0.142,5,16806251.81,99.558,F7
FALSE,[M+H]+1,1,472.25646,473.26373,0.882,0.07,4,16769680.76,100,F1
FALSE,[M+H]+1,1,576.51097,577.51825,8.293,0.076,5,16552709.35,100,F7
FALSE,[M+H]+1,1,738.51744,739.52472,8.359,0.062,5,16525863.76,100,F1
FALSE,[M+H]+1,1,618.51933,619.52661,12.447,0.147,5,16502460.69,99.607,F9
FALSE,[M+H]+1,1,535.15727,536.16455,8.81,0.073,7,16285691.92,100,F3
FALSE,[M+H]+1,1,662.4453,663.45258,9.813,0.071,5,16270001.66,92.781,F8
FALSE,[M+H]+1,1,785.59166,786.59894,9.675,0.095,5,16258941.09,91.774,F1
FALSE,[M+H]+1,1,414.20329,415.21057,0.959,0.118,5,16192526.47,74.444,F7
FALSE,[M+H]+1,1,576.51103,577.51831,8.3,0.074,5,16166482.21,100,F9
FALSE,[M+H]+1,1,703.51457,704.52185,7.958,0.073,5,16131171.34,93.751,F1
FALSE,[M+H]+1,1,576.51073,577.51801,8.293,0.075,5,16046817,100,F8
FALSE,[M+H]+1,1,576.51085,577.51813,8.296,0.072,5,16014883.81,100,F1
FALSE,[M+H]+1,1,880.747,881.75427,17.953,0.136,5,15947277.16,100,F7
FALSE,[M+Na]+1,1,858.7653,881.75452,17.959,0.14,5,15621387.95,99.767,F1
FALSE,[M+H]+1,1,681.3546,682.36188,4.609,0.193,4,15616322.09,100,F9
FALSE,[M+Na]+1,1,858.76536,881.75458,17.945,0.127,5,15325895.1,87.447,F8
FALSE,[M+H]+1,1,785.5913,786.59857,9.667,0.095,5,15268617.45,92.578,F8
FALSE,[M+H]+1,1,548.47948,549.48676,7.605,0.06,5,15267545.85,100,F7
FALSE,[M+H]+1,1,785.59178,786.59906,9.67,0.098,5,15254186.91,92.98,F7
FALSE,[M+H]+1,1,662.44573,663.453,9.819,0.072,5,15188469.74,93.246,F9
FALSE,[M+H]+1,1,765.68352,766.6908,15.569,0.107,5,15073084.33,100,F1
FALSE,[M-H]-1,-1,808.5088,807.50153,7.615,0.058,5,15053957.2,76.552,F1
FALSE,[M-H]-1,-1,1176.7801,1175.77283,8.752,0.079,3,14997555.49,100,F1
FALSE,[M+H]+1,1,785.5916,786.59888,9.671,0.097,5,14751386.71,91.978,F9
FALSE,[M-H]-1,-1,375.25108,374.2438,0.915,0.115,4,14647351.33,18.963,F1
FALSE,[M+H]+1,1,681.35466,682.36194,4.596,0.161,5,14623204.77,100,F7
FALSE,[M+H]+1,1,703.51445,704.52173,7.954,0.075,5,14470210.02,96.172,F7
FALSE,[M+Na]+1,1,858.7653,881.75452,17.966,0.127,5,14373391.67,86.984,F9
FALSE,[M-H]-1,-1,672.27363,671.26636,4.589,0.209,6,14262488.3,100,F6
FALSE,[M+H]+1,1,689.49895,690.50623,8.935,0.069,3,14251832.2,60.436,F1
FALSE,[M+H]+1,1,703.51451,704.52179,7.966,0.075,4,14237400.19,94.224,F9
FALSE,[M+Na]+1,1,729.5286,752.51782,8.032,0.088,4,14211371.5,6.63,F1
FALSE,[M-H]-1,-1,375.25093,374.24365,0.909,0.123,3,14153893.39,100,F5
FALSE,[M+H]+1,1,703.51415,704.52142,7.956,0.077,5,14151888.23,94.153,F8
FALSE,[M+H]+1,1,535.60527,536.61255,15.841,0.118,5,14128528.92,100,F1
FALSE,[M+H]+1,1,414.2032,415.21048,0.963,0.102,4,14017042.43,74.935,F8
FALSE,[M-H]-1,-1,672.27382,671.26654,4.582,0.214,6,13916604.82,100,F4
FALSE,[M+H]+1,1,759.50408,760.51135,7.793,0.094,4,13891649.54,89.495,F9
FALSE,[M+H]+1,1,759.50365,760.51093,7.783,0.131,4,13625646.76,91.737,F8
FALSE,[M+H]+1,1,609.17662,610.1839,9.568,0.071,8,13538359.42,100,F3
FALSE,[M-H]-1,-1,256.23933,255.23206,4.948,0.103,4,13472999.27,100,F5
FALSE,[M+H]+1,1,738.5175,739.52478,8.364,0.065,5,13368451.74,100,F7
FALSE,[M-H]-1,-1,256.23936,255.23209,4.943,0.114,4,13328827.93,100,F4
FALSE,[M+H]+1,1,414.20326,415.21054,0.96,0.106,5,13325536.16,73.603,F9
FALSE,[M-H]-1,-1,672.27363,671.26636,4.578,0.171,6,13320546.27,100,F5
FALSE,[M+H]+1,1,759.50444,760.51172,7.776,0.1,4,13215406.04,89.393,F7
FALSE,[M+H]+1,1,888.78746,889.79474,17.206,0.114,3,13183340.77,100,F1
FALSE,[M+H]+1,1,773.56725,774.57452,8.154,0.062,4,13172644.81,100,F1
FALSE,[M+H]+1,1,548.47917,549.48645,7.607,0.062,5,13152735.22,100,F8
FALSE,[M+H]+1,1,738.51708,739.52435,8.364,0.064,5,13133322.9,100,F8
FALSE,[M+H]+1,1,858.74065,859.74792,15.539,0.118,4,13112577.68,100,F1
FALSE,[M-H]-1,-1,256.23936,255.23209,4.96,0.111,4,12987363.35,100,F1
FALSE,[M+H]+1,1,535.60509,536.61237,15.828,0.12,5,12975093.54,100,F8
FALSE,[M-H]-1,-1,256.2393,255.23203,4.96,0.1,4,12951704.45,100,F6
FALSE,[M+H]+1,1,548.47978,549.48706,7.617,0.061,5,12921307.57,100,F9
FALSE,[M+H]+1,1,738.5175,739.52478,8.371,0.062,5,12832971.25,100,F9
FALSE,[M+H]+1,1,636.29717,637.30444,4.698,0.135,5,12781019.07,94.5,F3
FALSE,[M+H]+1,1,535.60533,536.61261,15.819,0.11,5,12769637.72,100,F7
FALSE,[M+H]+1,1,717.5302,718.53748,9.846,0.085,3,12593541.73,60.717,F1
FALSE,[M+H]+1,1,548.47972,549.487,7.615,0.057,4,12580290.4,100,F1
FALSE,[M-H]-1,-1,375.25096,374.24368,0.921,0.103,3,12556287.57,100,F4
FALSE,[M+H]+1,1,793.71514,794.72241,16.41,0.106,5,12535436.6,100,F1
FALSE,[M+H]+1,1,535.60527,536.61255,15.836,0.121,5,12423552.01,100,F9
FALSE,[M+H]+1,1,765.68352,766.6908,15.562,0.109,4,12386352.2,100,F9
FALSE,[M+H]+1,1,888.78679,889.79407,17.198,0.142,4,12365852.53,100,F7
FALSE,[M+H]+1,1,858.74028,859.74756,15.53,0.12,4,12277905,100,F7
FALSE,[M+H]+1,1,877.80907,878.81635,18.673,0.098,5,12130197.62,100,F7
FALSE,[M+H]+1,1,877.80968,878.81696,18.689,0.087,3,12122499.54,100,F1
FALSE,[M+H]+1,1,789.59868,790.60596,8.751,0.061,4,12120375.3,100,F1
FALSE,[M+H]+1,1,849.76793,850.77521,17.216,0.1,3,12032730.52,100,F9
FALSE,[M+H]+1,1,689.4987,690.50598,8.934,0.07,5,12003115.92,92.472,F9
FALSE,[M+H]+1,1,877.80858,878.81586,18.678,0.1,4,11936111.27,100,F8
FALSE,[M+H]+1,1,765.68346,766.69073,15.549,0.11,2,11892672.92,100,F7
FALSE,[M+H]+1,1,591.66783,592.67511,18.109,0.122,2,11888252.44,100,F1
FALSE,[M+H]+1,1,689.49864,690.50592,8.931,0.072,4,11852767.16,92.467,F8
FALSE,[M+H]+1,1,793.71465,794.72192,16.406,0.105,5,11844561.76,100,F7
FALSE,[M+H]+1,1,715.51457,716.52185,8.161,0.063,4,11828044.98,85.674,F7
FALSE,[M+H]+1,1,683.19524,684.20251,10.297,0.073,8,11775413.91,100,F3
FALSE,[M+H]+1,1,689.49883,690.5061,8.931,0.071,5,11696352.34,92.596,F7
FALSE,[M+H]+1,1,715.51378,716.52106,8.162,0.065,4,11484673.44,84.925,F8
FALSE,[M+H]+1,1,773.56725,774.57452,8.151,0.059,5,11438244.14,100,F7
FALSE,[M+H]+1,1,877.8095,878.81677,18.694,0.096,4,11399046.86,100,F9
FALSE,[M+H]+1,1,858.74028,859.74756,15.532,0.114,4,11366353.02,100,F9
FALSE,[M+H]+1,1,715.51433,716.52161,8.17,0.062,4,11347313.66,85.6,F9
FALSE,[M+H]+1,1,493.31569,494.32297,1.182,0.089,1,11218315.36,94.461,F7
FALSE,[M+Na]+1,1,832.75052,855.73975,17.981,0.132,4,11198987.48,88.323,F8
FALSE,[M+H]+1,1,946.27745,947.28473,12.855,0.09,11,11131975.7,100,F3
FALSE,[M+Na]+1,1,832.75052,855.73975,17.977,0.131,4,11121746.96,100,F7
FALSE,[M+H]+1,1,765.68346,766.69073,15.555,0.111,2,11076951.99,100,F8
FALSE,[M+H]+1,1,854.73253,855.73981,17.998,0.14,4,11063146.21,100,F1
FALSE,[M+H]+1,1,717.53069,718.53796,9.84,0.087,3,10987476.07,89.811,F7
FALSE,[M+H]+1,1,653.32286,654.33014,4.62,0.223,4,10976446.32,100,F7
FALSE,[M+H]+1,1,591.66802,592.67529,18.124,0.118,5,10958292.07,100,F9
FALSE,[M+H]+1,1,1020.29582,1021.3031,13.653,0.089,11,10925191.01,100,F3
FALSE,[M+H]+1,1,791.69945,792.70673,15.549,0.105,5,10907593.02,100,F1
FALSE,[M+H]+1,1,715.51433,716.52161,8.168,0.065,4,10841615.35,71.981,F1
FALSE,[M+H]+1,1,886.77184,887.77911,16.386,0.121,3,10734832.48,100,F1
FALSE,[M+H]+1,1,888.78667,889.79395,17.206,0.135,2,10725390.74,100,F8
FALSE,[M-H]-1,-1,375.25096,374.24368,0.923,0.099,3,10688451.76,100,F6
FALSE,[M+H]+1,1,717.53038,718.53766,9.843,0.083,3,10670015.12,89.48,F9
FALSE,[M+Na]+1,1,757.56034,780.54956,8.829,0.092,4,10653223.42,6.139,F1
FALSE,[M+H]+1,1,717.52995,718.53723,9.839,0.084,3,10630006.81,89.378,F8
FALSE,[M-H]-1,-1,759.50368,758.4964,7.78,0.108,5,10618400.37,35.378,F1
FALSE,[M+H]+1,1,854.73284,855.74011,18.002,0.139,4,10597548.97,100,F9
FALSE,[M+H]+1,1,888.78685,889.79413,17.207,0.118,4,10546316.59,100,F9
FALSE,[M+H]+1,1,886.77104,887.77832,16.376,0.174,3,10541169.46,100,F9
FALSE,[M+H]+1,1,677.49901,678.50629,7.868,0.069,4,10528713.2,92.058,F1
FALSE,[M+H]+1,1,793.71501,794.72229,16.417,0.112,3,10507790.7,100,F9
