MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
4705,17.86,1,TG 16:1_16:0_18:1 [M+NH4]+;,848.772,848.7707,1.5316,907,937,100,TG 16:1_16:0_18:1 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 239.2369 | 265.2526 | 549.4877 | 575.5034 | 577.519 | 
4711,17.883,1,TG 16:0_18:1_18:1 [M+NH4]+;,876.802,876.802,0.0,731,781,74,TG 16:0_18:1_18:1 [M+NH4]+(74) / TG 16:1_18:1_18:0 [M+NH4]+(26),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 265.2526 | 577.519 | 603.5347 | 237.2213 | 267.2682 | 575.5034 | 605.5503 | 
4721,17.918,1,TG 16:1_18:1_18:0 [M+Na]+;,881.755,881.7574,-2.7218,716,840,60,TG 16:1_18:1_18:0 [M+Na]+(60) / TG 16:0_18:1_18:1 [M+Na]+(40),true,true,Coon_Lab_HCD_Acetate_20171009.msp,597.4853 | 599.501 | 627.5323 | 625.5166 | 
4722,17.921,1,TG 18:1_18:1_18:1 [M+Na]+;,907.77,907.7731,-3.415,936,1000,100,TG 18:1_18:1_18:1 [M+Na]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,625.5166 | 
4730,17.95,1,Cer[AS] d18:2_18:1 [M-H]-;,576.506,576.4992,11.7953,1,981,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,235.2067 | 237.2224 | 251.238 | 266.2489 | 279.233 | 281.2486 | 296.2595 | 
4731,17.955,1,TG 18:1_18:1_18:1 [M+NH4]+;,902.815,902.8177,-2.9906,1000,1000,100,TG 18:1_18:1_18:1 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,265.2526 | 603.5347 | 
4735,17.968,1,TG 10:0_22:1_24:1 [M+NH4]+;,932.86,932.8646,-4.931,59,823,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,155.143 | 321.3152 | 349.3465 | 549.4877 | 577.519 | 743.6912 | 
4736,17.972,1,TG 16:0_16:0_18:1 [M+Na]+;,855.74,855.7418,-2.1034,560,651,75,TG 16:0_16:0_18:1 [M+Na]+(75) / TG 16:1_16:0_18:0 [M+Na]+(25),true,true,Coon_Lab_HCD_Acetate_20171009.msp,573.4853 | 599.501 | 571.4697 | 601.5166 | 
4741,17.988,1,TG 16:0_16:0_18:1 [M+NH4]+;,850.785,850.7864,-1.6455,714,772,69,TG 16:0_16:0_18:1 [M+NH4]+(69) / TG 16:1_16:0_18:0 [M+NH4]+(31),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 265.2526 | 551.5034 | 577.519 | 237.2213 | 267.2682 | 549.4877 | 579.5347 | 
4742,17.991,1,TG 16:0_16:0_16:0 [M+NH4]+;,824.769,824.7707,-2.0612,987,1000,83,TG 16:0_16:0_16:0 [M+NH4]+(83) / TG 14:0_16:0_18:0 [M+NH4]+(17),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 551.5034 | 211.2056 | 267.2682 | 523.4721 | 579.5347 | 
4748,18.012,1,TG 16:0_16:0_16:0 [M+Na]+;,829.725,829.7261,-1.3257,784,1000,100,TG 16:0_16:0_16:0 [M+Na]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,573.4853 | 
